database_from	Gene_name	Transcript_id	Chr	Start	Stop
exac_lofintol	MAP2K4	ENST00000353533.5	17	11924203	12044577
exac_lofintol	MYOCD	ENST00000425538.1	17	12569505	12666961
exac_lofintol	ARHGAP44	ENST00000379672.5	17	12693155	12893488
exac_lofintol	FLCN	ENST00000285071.4	17	17116968	17131451
exac_lofintol	RAI1	ENST00000353383.1	17	17696262	17713295
exac_lofintol	NCOR1	ENST00000268712.3	17	15935609	16097883
exac_lofintol	COPS3	ENST00000268717.5	17	17150411	17184500
exac_lofintol	LGALS9C	ENST00000328114.6	17	18380168	18397681
exac_lofintol	SREBF1	ENST00000355815.4	17	17715935	17740131
exac_lofintol	LLGL1	ENST00000316843.4	17	18128996	18146135
exac_lofintol	GID4	ENST00000268719.4	17	17942778	17968557
exac_lofintol	AKAP10	ENST00000225737.6	17	19809539	19880992
exac_lofintol	WSB1	ENST00000262394.2	17	25621421	25639395
exac_lofintol	USP22	ENST00000261497.4	17	20906343	20946148
exac_lofintol	NLK	ENST00000407008.3	17	26369899	26521662
exac_lofintol	SUPT6H	ENST00000314616.6	17	27000419	27028643
exac_lofintol	FOXN1	ENST00000226247.2	17	26850987	26864454
exac_lofintol	TAOK1	ENST00000261716.3	17	27778566	27870040
exac_lofintol	PHF12	ENST00000332830.4	17	27233200	27277978
exac_lofintol	GIT1	ENST00000394869.3	17	27901719	27916396
exac_lofintol	NUFIP2	ENST00000225388.4	17	27591556	27621077
exac_lofintol	MYO18A	ENST00000527372.1	17	27401787	27493958
exac_lofintol	NF1	ENST00000358273.4	17	29422327	29701173
exac_lofintol	CRLF3	ENST00000324238.6	17	29111204	29151669
exac_lofintol	ATAD5	ENST00000321990.4	17	29159365	29221931
exac_lofintol	SSH2	ENST00000269033.3	17	27957858	28257018
exac_lofintol	ANKRD13B	ENST00000394859.3	17	27920639	27940600
exac_lofintol	LRRC37B	ENST00000341671.7	17	30348165	30380347
exac_lofintol	PSMD11	ENST00000261712.3	17	30771541	30807649
exac_lofintol	RHOT1	ENST00000358365.3	17	30469711	30551752
exac_lofintol	C17orf75	ENST00000577809.1	17	30658781	30669158
exac_lofintol	SUZ12	ENST00000322652.5	17	30264265	30326022
exac_lofintol	RAB11FIP4	ENST00000325874.8	17	29718870	29858750
exac_lofintol	ASIC2	ENST00000225823.2	17	31340982	31619133
exac_lofintol	AP2B1	ENST00000312678.8	17	33921049	34050718
exac_lofintol	GGNBP2	ENST00000304718.4	17	34901573	34945841
exac_lofintol	ACACA	ENST00000353139.5	17	35444250	35766389
exac_lofintol	MLLT6	ENST00000325718.7	17	36861885	36881851
exac_lofintol	HNF1B	ENST00000225893.4	17	36047374	36104875
exac_lofintol	SRCIN1	ENST00000264659.7	17	36689531	36761958
exac_lofintol	PIP4K2B	ENST00000269554.3	17	36925943	36955677
exac_lofintol	SYNRG	ENST00000339208.6	17	35879042	35969403
exac_lofintol	SOCS7	ENST00000577233.1	17	36508127	36552221
exac_lofintol	RPL23	ENST00000479035.2	17	37006384	37009963
exac_lofintol	CACNB1	ENST00000394303.3	17	37331445	37353748
exac_lofintol	RPL19	ENST00000225430.4	17	37356597	37360901
exac_lofintol	FBXL20	ENST00000264658.6	17	37417712	37557655
exac_lofintol	CDK12	ENST00000447079.4	17	37618324	37687569
exac_lofintol	ERBB2	ENST00000269571.5	17	37856491	37884297
exac_lofintol	MED1	ENST00000300651.6	17	37563727	37607315
exac_lofintol	CASC3	ENST00000264645.7	17	38296801	38325874
exac_lofintol	MSL1	ENST00000579565.1	17	38282456	38290622
exac_lofintol	NR1D1	ENST00000246672.3	17	38249335	38256347
exac_lofintol	RARA	ENST00000254066.5	17	38487470	38512478
exac_lofintol	IKZF3	ENST00000346872.3	17	37922042	38020379
exac_lofintol	PSMD3	ENST00000264639.4	17	38137223	38153834
exac_lofintol	SMARCE1	ENST00000348513.6	17	38785036	38802054
exac_lofintol	TOP2A	ENST00000423485.1	17	38545770	38574043
exac_lofintol	KRT31	ENST00000251645.2	17	39550267	39553791
exac_lofintol	ACLY	ENST00000352035.2	17	40024062	40070126
exac_lofintol	KLHL10	ENST00000293303.4	17	39994184	40004559
exac_lofintol	DNAJC7	ENST00000457167.4	17	40128750	40169434
exac_lofintol	TUBG1	ENST00000251413.3	17	40761755	40767059
exac_lofintol	ATP6V0A1	ENST00000264649.6	17	40612912	40673138
exac_lofintol	STAT5B	ENST00000293328.3	17	40353755	40384145
exac_lofintol	STAT3	ENST00000264657.5	17	40467762	40500534
exac_lofintol	KCNH4	ENST00000264661.3	17	40312057	40332963
exac_lofintol	STAT5A	ENST00000345506.4	17	40441429	40462687
exac_lofintol	BECN1	ENST00000361523.4	17	40962777	40975895
exac_lofintol	PSME3	ENST00000293362.3	17	40985648	40993595
exac_lofintol	DHX8	ENST00000262415.3	17	41561405	41601215
exac_lofintol	UBTF	ENST00000302904.4	17	42284609	42295597
exac_lofintol	SLC4A1	ENST00000262418.6	17	42327825	42340234
exac_lofintol	RUNDC3A	ENST00000426726.3	17	42386200	42395606
exac_lofintol	LSM12	ENST00000591247.1	17	42113575	42143955
exac_lofintol	C17orf104	ENST00000409122.2	17	42733981	42751564
exac_lofintol	HDAC5	ENST00000225983.6	17	42155743	42194883
exac_lofintol	GPATCH8	ENST00000591680.1	17	42474935	42580738
exac_lofintol	ATXN7L3	ENST00000454077.2	17	42271630	42275438
exac_lofintol	HEXIM1	ENST00000332499.2	17	43226557	43227637
exac_lofintol	NMT1	ENST00000592782.1	17	43138697	43183007
exac_lofintol	GJC1	ENST00000426548.1	17	42881994	42883185
exac_lofintol	EFTUD2	ENST00000426333.2	17	42928641	42971889
exac_lofintol	FMNL1	ENST00000331495.3	17	43299491	43323963
exac_lofintol	NPEPPS	ENST00000322157.4	17	45608666	45699286
exac_lofintol	KANSL1	ENST00000262419.6	17	44108841	44249509
exac_lofintol	KPNB1	ENST00000290158.4	17	45727610	45759770
exac_lofintol	WNT3	ENST00000225512.5	17	44845685	44895963
exac_lofintol	NFE2L1	ENST00000362042.3	17	46128480	46137003
exac_lofintol	SP2	ENST00000376741.4	17	45973652	46005190
exac_lofintol	TBX21	ENST00000177694.1	17	45810820	45822732
exac_lofintol	CBX1	ENST00000393408.3	17	46148796	46154366
exac_lofintol	UBE2Z	ENST00000360943.5	17	46985865	47004496
exac_lofintol	IGF2BP1	ENST00000290341.3	17	47075107	47126806
exac_lofintol	ZNF652	ENST00000362063.2	17	47375774	47395087
exac_lofintol	PPP1R9B	ENST00000316878.6	17	48212695	48227874
exac_lofintol	KAT7	ENST00000259021.4	17	47866196	47904864
exac_lofintol	COL1A1	ENST00000225964.5	17	48262862	48278874
exac_lofintol	SPOP	ENST00000393331.3	17	47677739	47700172
exac_lofintol	CA10	ENST00000451037.2	17	49708944	50235146
exac_lofintol	SPAG9	ENST00000262013.7	17	49043632	49198017
exac_lofintol	LUC7L3	ENST00000505658.1	17	48797093	48828022
exac_lofintol	CACNA1G	ENST00000359106.5	17	48638820	48704112
exac_lofintol	MBTD1	ENST00000586178.1	17	49257936	49302522
exac_lofintol	MSI2	ENST00000284073.2	17	55334103	55754389
exac_lofintol	SRSF1	ENST00000258962.4	17	56082766	56084498
exac_lofintol	VEZF1	ENST00000581208.1	17	56051833	56065472
exac_lofintol	MTMR4	ENST00000323456.5	17	56569023	56593943
exac_lofintol	USP32	ENST00000300896.4	17	58256615	58469300
exac_lofintol	CLTC	ENST00000269122.3	17	57697492	57771213
exac_lofintol	VMP1	ENST00000262291.4	17	57808807	57917272
exac_lofintol	YPEL2	ENST00000312655.4	17	57430770	57474551
exac_lofintol	PPM1E	ENST00000308249.2	17	56833358	57058392
exac_lofintol	APPBP2	ENST00000083182.3	17	58524941	58603292
exac_lofintol	DHX40	ENST00000251241.4	17	57643032	57684533
exac_lofintol	RPS6KB1	ENST00000225577.4	17	57970545	58024149
exac_lofintol	BCAS3	ENST00000390652.5	17	58756818	59469486
exac_lofintol	MRC2	ENST00000303375.5	17	60705163	60769812
exac_lofintol	MED13	ENST00000397786.2	17	60023828	60142566
exac_lofintol	TANC2	ENST00000424789.2	17	61086920	61499316
exac_lofintol	INTS2	ENST00000444766.3	17	59944917	60005301
exac_lofintol	TLK2	ENST00000346027.5	17	60558486	60689926
exac_lofintol	TBX2	ENST00000240328.3	17	59477537	59485867
exac_lofintol	PSMC5	ENST00000310144.6	17	61904850	61909329
exac_lofintol	DDX42	ENST00000578681.1	17	61864409	61895758
exac_lofintol	ERN1	ENST00000433197.3	17	62121347	62207389
exac_lofintol	CD79B	ENST00000392795.3	17	62006585	62009621
exac_lofintol	SMARCD2	ENST00000448276.2	17	61910297	61920034
exac_lofintol	MAP3K3	ENST00000361357.3	17	61700119	61771137
exac_lofintol	PSMD12	ENST00000356126.3	17	65336958	65362635
exac_lofintol	BPTF	ENST00000306378.6	17	65821840	65978404
exac_lofintol	PITPNC1	ENST00000581322.1	17	65374270	65689004
exac_lofintol	DDX5	ENST00000225792.5	17	62496040	62502237
exac_lofintol	SMURF2	ENST00000262435.9	17	62541965	62657998
exac_lofintol	HELZ	ENST00000358691.5	17	65074367	65214920
exac_lofintol	PRKCA	ENST00000413366.3	17	64298969	64800155
exac_lofintol	SOX9	ENST00000245479.2	17	70117532	70120528
exac_lofintol	PRKAR1A	ENST00000589228.1	17	66511540	66526590
exac_lofintol	MAP2K6	ENST00000590474.1	17	67411125	67537894
exac_lofintol	NUP85	ENST00000245544.4	17	73201856	73231774
exac_lofintol	CASKIN2	ENST00000321617.3	17	73497160	73509885
exac_lofintol	UNK	ENST00000589666.1	17	73780961	73820498
exac_lofintol	SLC25A19	ENST00000402418.3	17	73269531	73282845
exac_lofintol	UBE2O	ENST00000319380.7	17	74387023	74449223
exac_lofintol	TNRC6C	ENST00000335749.4	17	76045143	76100926
exac_lofintol	CYTH1	ENST00000361101.4	17	76672172	76778305
exac_lofintol	CBX8	ENST00000269385.4	17	77768433	77770797
exac_lofintol	CBX2	ENST00000310942.4	17	77752034	77758841
exac_lofintol	RPTOR	ENST00000306801.3	17	78519429	78938130
exac_lofintol	EIF4A3	ENST00000269349.3	17	78109288	78120760
exac_lofintol	NPLOC4	ENST00000331134.6	17	79526284	79603956
exac_lofintol	RP11-1055B8.7	ENST00000307745.7	17	79373539	79430843
exac_lofintol	FASN	ENST00000306749.2	17	80037018	80054321
exac_lofintol	GPS1	ENST00000392358.2	17	80010182	80015003
exac_lofintol	P4HB	ENST00000331483.4	17	79801887	79818347
exac_lofintol	CSNK1D	ENST00000314028.6	17	80202656	80231257
exac_lofintol	FOXK2	ENST00000335255.5	17	80477764	80559375
exac_lofintol	COLEC12	ENST00000400256.3	18	320044	500514
exac_lofintol	USP14	ENST00000261601.7	18	158698	211284
exac_lofintol	SMCHD1	ENST00000320876.6	18	2656074	2802550
exac_lofintol	TYMS	ENST00000323274.10	18	657742	672997
exac_lofintol	DLGAP1	ENST00000315677.3	18	3499182	3880068
exac_lofintol	PTPRM	ENST00000580170.1	18	7567816	8406160
exac_lofintol	ANKRD12	ENST00000262126.4	18	9182430	9281124
exac_lofintol	PPP4R1	ENST00000400556.3	18	9547786	9614482
exac_lofintol	GNAL	ENST00000334049.6	18	11689562	11881134
exac_lofintol	PTPN2	ENST00000309660.5	18	12794276	12884140
exac_lofintol	ESCO1	ENST00000269214.5	18	19110303	19154804
exac_lofintol	ROCK1	ENST00000399799.2	18	18531344	18690871
exac_lofintol	C18orf8	ENST00000269221.3	18	21083582	21111668
exac_lofintol	KCTD1	ENST00000408011.3	18	24035706	24081199
exac_lofintol	SS18	ENST00000415083.2	18	23598317	23670533
exac_lofintol	ZNF521	ENST00000361524.3	18	22642675	22930910
exac_lofintol	ASXL3	ENST00000269197.5	18	31158595	31326559
exac_lofintol	NOL4	ENST00000261592.5	18	31432805	31803217
exac_lofintol	DSG1	ENST00000257192.4	18	28898263	28935309
exac_lofintol	TRAPPC8	ENST00000283351.4	18	29410717	29522727
exac_lofintol	DTNA	ENST00000598334.1	18	32335940	32470404
exac_lofintol	B4GALT6	ENST00000306851.5	18	29205576	29264389
exac_lofintol	MAPRE2	ENST00000300249.5	18	32621503	32720333
exac_lofintol	SETBP1	ENST00000282030.5	18	42281311	42643663
exac_lofintol	ZNF24	ENST00000261332.6	18	32917195	32920614
exac_lofintol	CELF4	ENST00000420428.2	18	34833773	35145604
exac_lofintol	FHOD3	ENST00000257209.4	18	33877798	34359493
exac_lofintol	ATP5A1	ENST00000282050.2	18	43664247	43678197
exac_lofintol	RNF165	ENST00000269439.7	18	43914237	44036599
exac_lofintol	PIAS2	ENST00000585916.1	18	44392395	44497308
exac_lofintol	C18orf25	ENST00000282059.6	18	43795846	43843081
exac_lofintol	CXXC1	ENST00000412036.2	18	47808962	47813959
exac_lofintol	ZBTB7C	ENST00000588982.1	18	45555630	45567478
exac_lofintol	SMAD7	ENST00000262158.2	18	46447741	46476794
exac_lofintol	CTIF	ENST00000382998.4	18	46145936	46385930
exac_lofintol	SMAD2	ENST00000402690.2	18	45368197	45423127
exac_lofintol	MBD1	ENST00000590208.1	18	47795998	47806362
exac_lofintol	TXNL1	ENST00000217515.6	18	54270257	54305671
exac_lofintol	WDR7	ENST00000254442.3	18	54339746	54694438
exac_lofintol	MBD2	ENST00000256429.3	18	51686146	51750929
exac_lofintol	ONECUT2	ENST00000491143.2	18	55102948	55143955
exac_lofintol	DCC	ENST00000442544.2	18	49867157	51057023
exac_lofintol	MEX3C	ENST00000406189.3	18	48702720	48723690
exac_lofintol	TCF4	ENST00000398339.1	18	52895455	53303128
exac_lofintol	SMAD4	ENST00000342988.3	18	48573416	48604837
exac_lofintol	ST8SIA3	ENST00000324000.3	18	55020077	55027508
exac_lofintol	NEDD4L	ENST00000400345.3	18	55711892	56063501
exac_lofintol	KIAA1468	ENST00000398130.2	18	59854738	59972767
exac_lofintol	MALT1	ENST00000348428.3	18	56338875	56415074
exac_lofintol	ZNF532	ENST00000336078.4	18	56585519	56651698
exac_lofintol	CDH20	ENST00000262717.4	18	59157786	59221928
exac_lofintol	PHLPP1	ENST00000262719.5	18	60382916	60646664
exac_lofintol	ZNF407	ENST00000299687.5	18	72342975	72776424
exac_lofintol	NETO1	ENST00000327305.6	18	70416262	70534526
exac_lofintol	TSHZ1	ENST00000322038.5	18	72997497	73000596
exac_lofintol	NFATC1	ENST00000329101.4	18	77160391	77287577
exac_lofintol	CTDP1	ENST00000299543.7	18	77439947	77513790
exac_lofintol	ZNF236	ENST00000253159.8	18	74536313	74680295
exac_lofintol	MIER2	ENST00000264819.4	19	306689	344782
exac_lofintol	PTBP1	ENST00000356948.6	19	797497	810826
exac_lofintol	WDR18	ENST00000251289.5	19	984353	994343
exac_lofintol	STK11	ENST00000326873.7	19	1206912	1226646
exac_lofintol	MBD3	ENST00000156825.1	19	1578338	1592630
exac_lofintol	DAZAP1	ENST00000233078.4	19	1407772	1434911
exac_lofintol	APC2	ENST00000535453.1	19	1453000	1470212
exac_lofintol	DOT1L	ENST00000398665.3	19	2164183	2229791
exac_lofintol	CSNK1G2	ENST00000255641.8	19	1969771	1980202
exac_lofintol	BTBD2	ENST00000255608.4	19	1986486	2015702
exac_lofintol	LMNB2	ENST00000325327.3	19	2430908	2456931
exac_lofintol	FZR1	ENST00000395095.3	19	3522987	3534834
exac_lofintol	GNA11	ENST00000078429.4	19	3094649	3121177
exac_lofintol	CELF5	ENST00000292672.2	19	3224737	3293444
exac_lofintol	CACTIN	ENST00000429344.2	19	3611920	3626760
exac_lofintol	EEF2	ENST00000309311.6	19	3976551	3985378
exac_lofintol	PIAS4	ENST00000262971.2	19	4007758	4037873
exac_lofintol	DPP9	ENST00000262960.9	19	4676575	4719918
exac_lofintol	KDM4B	ENST00000159111.4	19	5032901	5151522
exac_lofintol	SAFB2	ENST00000252542.4	19	5587253	5622726
exac_lofintol	SAFB	ENST00000588852.1	19	5623216	5668302
exac_lofintol	CHAF1A	ENST00000301280.5	19	4402759	4443022
exac_lofintol	RANBP3	ENST00000340578.6	19	5917620	5978093
exac_lofintol	MLLT1	ENST00000252674.7	19	6213052	6279795
exac_lofintol	LONP1	ENST00000360614.3	19	5692042	5720143
exac_lofintol	RFX2	ENST00000303657.5	19	5994845	6047507
exac_lofintol	VAV1	ENST00000602142.1	19	6772818	6857118
exac_lofintol	C3	ENST00000245907.6	19	6677892	6720600
exac_lofintol	KHSRP	ENST00000398148.3	19	6414122	6424712
exac_lofintol	ARHGEF18	ENST00000359920.6	19	7504826	7535184
exac_lofintol	CAMSAP3	ENST00000446248.2	19	7660888	7682943
exac_lofintol	XAB2	ENST00000358368.4	19	7684471	7694413
exac_lofintol	ELAVL1	ENST00000407627.2	19	8028366	8056699
exac_lofintol	EVI5L	ENST00000538904.2	19	7911428	7928588
exac_lofintol	MAP2K7	ENST00000397979.3	19	7968829	7977316
exac_lofintol	HNRNPM	ENST00000325495.4	19	8509882	8553738
exac_lofintol	ADAMTS10	ENST00000270328.4	19	8645776	8670595
exac_lofintol	OLFM2	ENST00000264833.4	19	9964861	10047042
exac_lofintol	EIF3G	ENST00000253108.4	19	10225789	10230535
exac_lofintol	PDE4A	ENST00000352831.6	19	10531440	10578297
exac_lofintol	CDC37	ENST00000222005.2	19	10502226	10514155
exac_lofintol	DNMT1	ENST00000359526.4	19	10244342	10305575
exac_lofintol	C19orf66	ENST00000253110.11	19	10197103	10202978
exac_lofintol	RAVER1	ENST00000293677.6	19	10428129	10444234
exac_lofintol	CARM1	ENST00000327064.4	19	10982378	11032433
exac_lofintol	SMARCA4	ENST00000429416.3	19	11094827	11172492
exac_lofintol	DNM2	ENST00000389253.4	19	10828918	10941723
exac_lofintol	ILF3	ENST00000449870.1	19	10781281	10799988
exac_lofintol	KANK2	ENST00000432929.2	19	11277233	11305187
exac_lofintol	DKFZP761J1410	ENST00000591608.1	19	11468349	11475366
exac_lofintol	MAST1	ENST00000251472.4	19	12949386	12985684
exac_lofintol	TNPO2	ENST00000425528.1	19	12812159	12831791
exac_lofintol	CALR	ENST00000316448.5	19	13049493	13054727
exac_lofintol	CACNA1A	ENST00000360228.5	19	13318126	13617038
exac_lofintol	NFIX	ENST00000397661.2	19	13106651	13201184
exac_lofintol	NACC1	ENST00000292431.4	19	13246021	13249220
exac_lofintol	RFX1	ENST00000254325.4	19	14073506	14104655
exac_lofintol	LPHN1	ENST00000340736.6	19	14261684	14294414
exac_lofintol	PRKACA	ENST00000308677.4	19	14203923	14228359
exac_lofintol	DCAF15	ENST00000254337.6	19	14063324	14071807
exac_lofintol	SLC1A6	ENST00000221742.3	19	15061006	15083722
exac_lofintol	SYDE1	ENST00000342784.2	19	15218244	15224774
exac_lofintol	BRD4	ENST00000263377.2	19	15349187	15383910
exac_lofintol	WIZ	ENST00000263381.7	19	15533886	15559118
exac_lofintol	AKAP8	ENST00000269701.2	19	15465725	15490542
exac_lofintol	EPS15L1	ENST00000455140.2	19	16466515	16582756
exac_lofintol	RAB8A	ENST00000300935.3	19	16222711	16243114
exac_lofintol	SIN3B	ENST00000379803.1	19	16940231	16989538
exac_lofintol	MYO9B	ENST00000595618.1	19	17212527	17322594
exac_lofintol	CHERP	ENST00000546361.2	19	16629969	16653189
exac_lofintol	MED26	ENST00000263390.3	19	16686837	16738754
exac_lofintol	RPL18A	ENST00000222247.5	19	17970765	17974072
exac_lofintol	FCHO1	ENST00000594202.1	19	17865973	17899107
exac_lofintol	JAK3	ENST00000458235.1	19	17937551	17955226
exac_lofintol	UNC13A	ENST00000519716.2	19	17716862	17799008
exac_lofintol	ANO8	ENST00000159087.4	19	17434325	17445479
exac_lofintol	ELL	ENST00000262809.4	19	18555561	18632865
exac_lofintol	FKBP8	ENST00000608443.1	19	18642978	18652780
exac_lofintol	PIK3R2	ENST00000222254.8	19	18266689	18280104
exac_lofintol	MAST3	ENST00000262811.6	19	18208602	18260536
exac_lofintol	SSBP4	ENST00000270061.7	19	18530458	18545056
exac_lofintol	KCNN1	ENST00000222249.9	19	18084697	18109215
exac_lofintol	LRRC25	ENST00000339007.3	19	18502796	18507773
exac_lofintol	CRTC1	ENST00000338797.6	19	18794512	18888192
exac_lofintol	UPF1	ENST00000262803.5	19	18943018	18976972
exac_lofintol	SUGP2	ENST00000601879.1	19	19105174	19141880
exac_lofintol	SUGP1	ENST00000247001.5	19	19387456	19431305
exac_lofintol	ATP13A1	ENST00000357324.6	19	19756230	19774475
exac_lofintol	MAU2	ENST00000392313.6	19	19431668	19466591
exac_lofintol	GATAD2A	ENST00000360315.3	19	19576154	19616283
exac_lofintol	ZNF536	ENST00000355537.3	19	30934469	31048071
exac_lofintol	UBA2	ENST00000246548.4	19	34919337	34960126
exac_lofintol	HPN	ENST00000262626.2	19	35533410	35557191
exac_lofintol	USF2	ENST00000222305.3	19	35760004	35770159
exac_lofintol	KMT2B	ENST00000222270.7	19	36208920	36229458
exac_lofintol	CLIP3	ENST00000360535.4	19	36507059	36523259
exac_lofintol	SIPA1L3	ENST00000222345.6	19	38572205	38696880
exac_lofintol	DPF1	ENST00000355526.4	19	38702702	38714863
exac_lofintol	HNRNPL	ENST00000221419.5	19	39327361	39340606
exac_lofintol	ACTN4	ENST00000252699.2	19	39138385	39220072
exac_lofintol	MAP4K1	ENST00000591517.1	19	39078449	39108535
exac_lofintol	SAMD4B	ENST00000314471.6	19	39847533	39874167
exac_lofintol	SUPT5H	ENST00000599117.1	19	39936530	39967039
exac_lofintol	DYRK1B	ENST00000593685.1	19	40316354	40322507
exac_lofintol	AKT2	ENST00000392038.2	19	40739778	40771174
exac_lofintol	FBL	ENST00000221801.3	19	40325177	40336940
exac_lofintol	HNRNPUL1	ENST00000392006.3	19	41770408	41812470
exac_lofintol	LTBP4	ENST00000308370.7	19	41103140	41135455
exac_lofintol	RAB4B	ENST00000594800.1	19	41284280	41292868
exac_lofintol	RPS19	ENST00000598742.1	19	42364844	42375445
exac_lofintol	CD79A	ENST00000221972.3	19	42381374	42385047
exac_lofintol	GRIK5	ENST00000262895.3	19	42503022	42569922
exac_lofintol	MEGF8	ENST00000334370.4	19	42830395	42880927
exac_lofintol	GSK3A	ENST00000222330.3	19	42734945	42746617
exac_lofintol	CIC	ENST00000575354.2	19	42788856	42799343
exac_lofintol	ZNF574	ENST00000600245.1	19	42582758	42585449
exac_lofintol	POU2F2	ENST00000526816.2	19	42595703	42636563
exac_lofintol	ARHGEF1	ENST00000337665.4	19	42388534	42410938
exac_lofintol	ATP1A3	ENST00000545399.1	19	42471088	42498228
exac_lofintol	CADM4	ENST00000222374.2	19	44127481	44143942
exac_lofintol	TOMM40	ENST00000426677.2	19	45394672	45406426
exac_lofintol	ZNF296	ENST00000303809.2	19	45574858	45579631
exac_lofintol	RELB	ENST00000221452.8	19	45504837	45541048
exac_lofintol	EXOC3L2	ENST00000413988.1	19	45716326	45735110
exac_lofintol	CLASRP	ENST00000221455.3	19	45543470	45574103
exac_lofintol	CLPTM1	ENST00000337392.5	19	45458652	45496155
exac_lofintol	MARK4	ENST00000262891.4	19	45754846	45805968
exac_lofintol	SYMPK	ENST00000245934.7	19	46318817	46357753
exac_lofintol	IRF2BP1	ENST00000302165.3	19	46387277	46389032
exac_lofintol	PPP5C	ENST00000012443.4	19	46850353	46893603
exac_lofintol	PRKD2	ENST00000433867.1	19	47177779	47219627
exac_lofintol	NPAS1	ENST00000602212.1	19	47524304	47548909
exac_lofintol	SAE1	ENST00000270225.7	19	47634187	47712508
exac_lofintol	ZC3H4	ENST00000253048.5	19	47569612	47615841
exac_lofintol	ARHGAP35	ENST00000404338.3	19	47421932	47503945
exac_lofintol	STRN4	ENST00000391910.3	19	47223858	47249687
exac_lofintol	NAPA	ENST00000263354.3	19	47991544	48018197
exac_lofintol	AP2S1	ENST00000263270.6	19	47341703	47354023
exac_lofintol	GLTSCR1	ENST00000396720.3	19	48176831	48205672
exac_lofintol	GRIN2D	ENST00000263269.3	19	48901649	48947194
exac_lofintol	RASIP1	ENST00000222145.4	19	49224054	49243539
exac_lofintol	CA11	ENST00000084798.4	19	49141375	49148889
exac_lofintol	RUVBL2	ENST00000595090.1	19	49497168	49519099
exac_lofintol	SNRNP70	ENST00000598441.1	19	49589671	49611700
exac_lofintol	PPFIA3	ENST00000334186.4	19	49631130	49653395
exac_lofintol	FLT3LG	ENST00000594009.1	19	49977896	49983856
exac_lofintol	SLC17A7	ENST00000221485.3	19	49933775	49944636
exac_lofintol	RPS11	ENST00000270625.2	19	49999713	50002892
exac_lofintol	PRR12	ENST00000418929.2	19	50094911	50128864
exac_lofintol	AP2A1	ENST00000359032.5	19	50270390	50310015
exac_lofintol	PRMT1	ENST00000454376.2	19	50180537	50191502
exac_lofintol	TSKS	ENST00000246801.3	19	50243032	50266504
exac_lofintol	SCAF1	ENST00000360565.3	19	50148283	50161656
exac_lofintol	MYH14	ENST00000601313.1	19	50713622	50813047
exac_lofintol	SHANK1	ENST00000293441.1	19	51165221	51220176
exac_lofintol	PRKCG	ENST00000263431.3	19	54385748	54410149
exac_lofintol	TTYH1	ENST00000376531.3	19	54926726	54947546
exac_lofintol	PRPF31	ENST00000321030.4	19	54621658	54634863
exac_lofintol	CNOT3	ENST00000406403.1	19	54646714	54659145
exac_lofintol	LENG8	ENST00000326764.5	19	54962521	54972108
exac_lofintol	BRSK1	ENST00000309383.1	19	55795810	55823436
exac_lofintol	PPP6R1	ENST00000412770.2	19	55741895	55758471
exac_lofintol	U2AF2	ENST00000308924.4	19	56166470	56185434
exac_lofintol	ZNF628	ENST00000598519.1	19	55991277	55995740
exac_lofintol	RPS5	ENST00000596046.1	19	58899504	58906117
exac_lofintol	TRIM28	ENST00000253024.5	19	59056124	59061920
exac_lofintol	CHMP2A	ENST00000600118.1	19	59063015	59065579
exac_lofintol	CSNK2A1	ENST00000217244.3	20	464604	489195
exac_lofintol	TBC1D20	ENST00000354200.4	20	419229	443049
exac_lofintol	STK35	ENST00000381482.3	20	2082527	2098024
exac_lofintol	PTPRA	ENST00000380393.3	20	2944923	3018779
exac_lofintol	NOP56	ENST00000329276.5	20	2633306	2638940
exac_lofintol	ATRN	ENST00000262919.5	20	3451754	3627494
exac_lofintol	CENPB	ENST00000379751.4	20	3765330	3767130
exac_lofintol	PLCB1	ENST00000338037.6	20	8113298	8862496
exac_lofintol	BMP2	ENST00000378827.4	20	6750773	6759736
exac_lofintol	PCNA	ENST00000379160.3	20	5095928	5100444
exac_lofintol	SNAP25	ENST00000254976.2	20	10256139	10286845
exac_lofintol	FLRT3	ENST00000378053.3	20	14306202	14308152
exac_lofintol	TASP1	ENST00000337743.4	20	13371006	13610725
exac_lofintol	PAK7	ENST00000378429.3	20	9520108	9624976
exac_lofintol	JAG1	ENST00000254958.5	20	10620145	10654178
exac_lofintol	ZNF133	ENST00000377671.3	20	18286330	18297460
exac_lofintol	PCSK2	ENST00000262545.2	20	17207950	17462715
exac_lofintol	SLC24A3	ENST00000328041.6	20	19193486	19701784
exac_lofintol	NAPB	ENST00000377026.4	20	23358012	23402039
exac_lofintol	TPX2	ENST00000300403.6	20	30345279	30388883
exac_lofintol	C20orf112	ENST00000359676.5	20	31035398	31062512
exac_lofintol	TM9SF4	ENST00000398022.2	20	30697543	30753247
exac_lofintol	MAPRE1	ENST00000375571.5	20	31413733	31436534
exac_lofintol	XKR7	ENST00000562532.2	20	30555978	30585260
exac_lofintol	POFUT1	ENST00000375749.3	20	30795744	30822464
exac_lofintol	DNMT3B	ENST00000328111.2	20	31368129	31395709
exac_lofintol	E2F1	ENST00000343380.5	20	32264537	32274070
exac_lofintol	CBFA2T2	ENST00000346541.3	20	32162006	32232452
exac_lofintol	ITCH	ENST00000262650.6	20	32981617	33095599
exac_lofintol	AHCY	ENST00000217426.2	20	32868839	32891076
