Database_From	Unique_ID_1(gene)	Unique_ID_2(transcript)	chr	chromStart	chromEnd
UCSC	V-set	Pfam_35951	14	22192283	22192544
UCSC	V-set	Pfam_35952	14	22205027	22205252
UCSC	ig	Pfam_35953	14	22205030	22205258
UCSC	V-set	Pfam_35954	14	22217713	22217983
UCSC	ig	Pfam_35955	14	22217755	22217980
UCSC	V-set	Pfam_35956	14	22237041	22237313
UCSC	ig	Pfam_35957	14	22237086	22237311
UCSC	V-set	Pfam_35958	14	22265775	22266051
UCSC	ig	Pfam_35959	14	22294005	22294236
UCSC	V-set	Pfam_35960	14	22309683	22309953
UCSC	ig	Pfam_35961	14	22309728	22309953
UCSC	V-set	Pfam_35962	14	22314944	22315399
UCSC	V-set	Pfam_35963	14	22315120	22315399
UCSC	ig	Pfam_35964	14	22315165	22315399
UCSC	V-set	Pfam_35965	14	22320900	22321179
UCSC	ig	Pfam_35966	14	22320945	22321179
UCSC	ig	Pfam_35967	14	22337312	22337543
UCSC	V-set	Pfam_35968	14	22356406	22356679
UCSC	ig	Pfam_35969	14	22356451	22356679
UCSC	ig	Pfam_35970	14	22362972	22363206
UCSC	V-set	Pfam_35971	14	22386652	22386925
UCSC	ig	Pfam_35972	14	22386697	22386922
UCSC	V-set	Pfam_35973	14	22392538	22392817
UCSC	V-set	Pfam_35974	14	22409568	22409852
UCSC	V-set	Pfam_35975	14	22434014	22434290
UCSC	ig	Pfam_35976	14	22434059	22434287
UCSC	V-set	Pfam_35977	14	22447077	22534578
UCSC	ig	Pfam_35978	14	22447122	22447356
UCSC	V-set	Pfam_35979	14	22466131	22466401
UCSC	ig	Pfam_35980	14	22466176	22466404
UCSC	V-set	Pfam_35981	14	22466191	22466401
UCSC	V-set	Pfam_35982	14	22471635	22471905
UCSC	V-set	Pfam_35983	14	22509126	22509396
UCSC	ig	Pfam_35984	14	22509171	22509396
UCSC	V-set	Pfam_35985	14	22539201	22539467
UCSC	ig	Pfam_35986	14	22539246	22539467
UCSC	V-set	Pfam_35987	14	22554959	22555238
UCSC	V-set	Pfam_35988	14	22573847	22574132
UCSC	ig	Pfam_35989	14	22573892	22574123
UCSC	V-set	Pfam_35990	14	22580757	22580982
UCSC	V-set	Pfam_35991	14	22591967	22592231
UCSC	V-set	Pfam_35992	14	22592003	22592231
UCSC	ig	Pfam_35993	14	22592009	22592237
UCSC	ig	Pfam_35994	14	22616359	22616587
UCSC	V-set	Pfam_35995	14	22631487	22631766
UCSC	V-set	Pfam_35996	14	22636611	22636878
UCSC	V-set	Pfam_35997	14	22670987	22671251
UCSC	ig	Pfam_35998	14	22671029	22671257
UCSC	V-set	Pfam_35999	14	22675749	22676028
UCSC	V-set	Pfam_36000	14	22690096	22690366
UCSC	V-set	Pfam_36001	14	22740157	22740442
UCSC	V-set	Pfam_36002	14	22749343	22749622
UCSC	V-set	Pfam_36003	14	22772162	22772435
UCSC	ig	Pfam_36004	14	22772207	22772435
UCSC	V-set	Pfam_36005	14	22783089	22783341
UCSC	V-set	Pfam_36006	14	22788854	22789121
UCSC	V-set	Pfam_36007	14	22891746	22892025
UCSC	V-set	Pfam_36008	14	22938036	22938321
UCSC	DAD	Pfam_36009	14	23044004	23058062
UCSC	Abhydrolase_1	Pfam_36010	14	23072465	23079834
UCSC	Abhydrolase_1	Pfam_36011	14	23072465	23072861
UCSC	Abhydrolase_1	Pfam_36012	14	23072465	23072669
UCSC	60KD_IMP	Pfam_36013	14	23239485	23240275
UCSC	AA_permease	Pfam_36014	14	23244702	23282483
UCSC	PG_binding_1	Pfam_36015	14	23306132	23311141
UCSC	Peptidase_M10	Pfam_36016	14	23311216	23312921
UCSC	Hemopexin	Pfam_36017	14	23313035	23313667
UCSC	Hemopexin	Pfam_36018	14	23313670	23313925
UCSC	Hemopexin	Pfam_36019	14	23313931	23314542
UCSC	Hemopexin	Pfam_36020	14	23314545	23315024
UCSC	Ldl_recept_a	Pfam_36021	14	23344569	23344680
UCSC	Ldl_recept_a	Pfam_36022	14	23345139	23345217
UCSC	Ldl_recept_a	Pfam_36023	14	23345346	23345457
UCSC	Miro	Pfam_36024	14	23354125	23355410
UCSC	Ras	Pfam_36025	14	23355251	23355933
UCSC	RRM_1	Pfam_36026	14	23371512	23374154
UCSC	RRM_1	Pfam_36027	14	23373398	23374154
UCSC	RRM_1	Pfam_36028	14	23374313	23374615
UCSC	RRM_1	Pfam_36029	14	23374313	23374588
UCSC	PRMT5	Pfam_36030	14	23390168	23395932
UCSC	PRMT5	Pfam_36031	14	23390168	23394248
UCSC	LIM	Pfam_36032	14	23442680	23444082
UCSC	LIM	Pfam_36033	14	23444088	23445696
UCSC	LIM	Pfam_36034	14	23444088	23444300
UCSC	LIM	Pfam_36035	14	23445726	23447648
UCSC	Proteasome	Pfam_36036	14	23495374	23503924
UCSC	Proteasome	Pfam_36037	14	23495374	23502771
UCSC	Proteasome	Pfam_36038	14	23502576	23503924
UCSC	Proteasome	Pfam_36039	14	23511570	23512119
UCSC	Cadherin_C	Pfam_36040	14	23517292	23517661
UCSC	Cadherin	Pfam_36041	14	23519104	23522795
UCSC	Cadherin	Pfam_36042	14	23521666	23522795
UCSC	Cadherin	Pfam_36043	14	23521687	23522795
UCSC	Cadherin	Pfam_36044	14	23522903	23523531
UCSC	Cadherin	Pfam_36045	14	23523747	23524300
UCSC	Cadherin	Pfam_36046	14	23524339	23524794
UCSC	SAP	Pfam_36047	14	23562746	23564281
UCSC	Peptidase_M8	Pfam_36048	14	23571111	23571459
UCSC	bZIP_1	Pfam_36049	14	23586742	23586937
UCSC	bZIP_2	Pfam_36050	14	23586772	23586934
UCSC	AA_permease	Pfam_36051	14	23598890	23612413
UCSC	AA_permease	Pfam_36052	14	23598890	23609767
UCSC	AA_permease	Pfam_36053	14	23598890	23612309
UCSC	AA_permease	Pfam_36054	14	23598890	23651981
UCSC	AA_permease	Pfam_36055	14	23609830	23651981
UCSC	BH4	Pfam_36056	14	23776992	23777073
UCSC	Bcl-2	Pfam_36057	14	23777112	23778025
UCSC	Bcl-2	Pfam_36058	14	23777112	23791390
UCSC	RRM_1	Pfam_36059	14	23792261	23793350
UCSC	MFS_1	Pfam_36060	14	23815921	23817121
UCSC	MFS_1	Pfam_36061	14	23815921	23817121
UCSC	MFS_1	Pfam_36062	14	23817841	23821015
UCSC	SH3_1	Pfam_36063	14	23829861	23830038
UCSC	SH3_2	Pfam_36064	14	23829861	23830035
UCSC	IL17	Pfam_36065	14	23842176	23845072
UCSC	IL17	Pfam_36066	14	23842370	23845072
UCSC	MARVEL	Pfam_36067	14	23846545	23848073
UCSC	MARVEL	Pfam_36068	14	23846545	23848565
UCSC	MARVEL	Pfam_36069	14	23846545	23848520
UCSC	Myosin_head	Pfam_36070	14	23865616	23874921
UCSC	Myosin_head	Pfam_36071	14	23869454	23874921
UCSC	Myosin_N	Pfam_36072	14	23874954	23876332
UCSC	Myosin_tail_1	Pfam_36073	14	23882978	23891431
UCSC	IQ	Pfam_36074	14	23894506	23894569
UCSC	Myosin_head	Pfam_36075	14	23894614	23902378
UCSC	Myosin_N	Pfam_36076	14	23902411	23902841
UCSC	Sas10_Utp3	Pfam_36077	14	23939281	23944824
UCSC	Homeobox	Pfam_36078	14	23992783	23992954
UCSC	Homeobox	Pfam_36079	14	23993407	23993578
UCSC	Homeobox	Pfam_36080	14	23994193	23994364
UCSC	zf-C2H2	Pfam_36081	14	23995333	23995408
UCSC	zf-C2H2	Pfam_36082	14	24002937	24003012
UCSC	CYTH	Pfam_36083	14	24025979	24027951
UCSC	Alpha_adaptinC2	Pfam_36084	14	24028974	24030513
UCSC	Adaptin_N	Pfam_36085	14	24031177	24033012
UCSC	Adaptin_N	Pfam_36086	14	24031177	24036453
UCSC	Adaptin_N	Pfam_36087	14	24031177	24035107
UCSC	Adaptin_N	Pfam_36088	14	24034810	24035107
UCSC	Adaptin_N	Pfam_36089	14	24035269	24035569
UCSC	MORN	Pfam_36090	14	24045062	24045131
UCSC	MORN	Pfam_36091	14	24045131	24045200
UCSC	MORN	Pfam_36092	14	24045659	24046346
UCSC	adh_short	Pfam_36093	14	24108182	24113690
UCSC	adh_short	Pfam_36094	14	24108182	24110875
UCSC	adh_short	Pfam_36095	14	24423094	24435564
UCSC	adh_short	Pfam_36096	14	24423094	24473552
UCSC	adh_short	Pfam_36097	14	24423094	24436426
UCSC	adh_short	Pfam_36098	14	24423094	24470242
UCSC	adh_short	Pfam_36099	14	24423094	24424419
UCSC	adh_short	Pfam_36100	14	24424419	24435564
UCSC	adh_short	Pfam_36101	14	24458253	24470638
UCSC	adh_short	Pfam_36102	14	24458253	24459566
UCSC	adh_short	Pfam_36103	14	24464253	24470638
UCSC	adh_short	Pfam_36104	14	24464322	24470638
UCSC	adh_short	Pfam_36105	14	24470075	24470638
UCSC	C2	Pfam_36106	14	24542221	24542873
UCSC	C2	Pfam_36107	14	24543548	24544438
UCSC	C2	Pfam_36108	14	24543791	24544438
UCSC	Copine	Pfam_36109	14	24545406	24546480
UCSC	Copine	Pfam_36110	14	24546090	24546480
UCSC	bZIP_Maf	Pfam_36111	14	24550485	24550770
UCSC	Maf_N	Pfam_36112	14	24551750	24551858
UCSC	PEPCK	Pfam_36113	14	24566207	24573171
UCSC	PEPCK	Pfam_36114	14	24566207	24569425
UCSC	PEPCK	Pfam_36115	14	24567539	24572096
UCSC	PEPCK	Pfam_36116	14	24567539	24568772
UCSC	PEPCK	Pfam_36117	14	24567539	24573171
UCSC	PEPCK	Pfam_36118	14	24567683	24568932
UCSC	PEPCK	Pfam_36119	14	24572096	24573171
UCSC	WD40	Pfam_36120	14	24588808	24589022
UCSC	WD40	Pfam_36121	14	24589046	24590104
UCSC	WD40	Pfam_36122	14	24592197	24592411
UCSC	PA28_alpha	Pfam_36123	14	24605487	24606602
UCSC	PA28_beta	Pfam_36124	14	24606914	24608023
UCSC	PA28_beta	Pfam_36125	14	24606914	24607773
UCSC	UPF0172	Pfam_36126	14	24608265	24610512
UCSC	PA28_beta	Pfam_36127	14	24612619	24614355
UCSC	PA28_alpha	Pfam_36128	14	24614601	24615765
UCSC	zf-RanBP	Pfam_36129	14	24619508	24619598
UCSC	UBA	Pfam_36130	14	24620574	24620802
UCSC	IRF	Pfam_36131	14	24631381	24632346
UCSC	IRF	Pfam_36132	14	24632301	24632346
UCSC	Rad21_Rec8_N	Pfam_36133	14	24641762	24642519
UCSC	Rad21_Rec8	Pfam_36134	14	24649031	24649299
UCSC	HEAT	Pfam_36135	14	24651176	24651287
UCSC	HEAT	Pfam_36136	14	24654666	24655070
UCSC	IBN_N	Pfam_36137	14	24657428	24657843
UCSC	EMP70	Pfam_36138	14	24658748	24664056
UCSC	EMP70	Pfam_36139	14	24658748	24663963
UCSC	EMP70	Pfam_36140	14	24659586	24664056
UCSC	Pkinase	Pfam_36141	14	24675202	24677245
UCSC	Pkinase	Pfam_36142	14	24675202	24677245
UCSC	Pkinase_Tyr	Pfam_36143	14	24675202	24676431
UCSC	Pkinase_Tyr	Pfam_36144	14	24675202	24676323
UCSC	Pkinase	Pfam_36145	14	24675718	24677245
UCSC	Pkinase_Tyr	Pfam_36146	14	24675718	24676431
UCSC	Pkinase	Pfam_36147	14	24676350	24677245
UCSC	ESCRT-III	Pfam_36148	14	24679565	24681005
UCSC	ubiquitin	Pfam_36149	14	24684863	24701457
UCSC	ubiquitin	Pfam_36150	14	24686355	24701457
UCSC	IMPDH	Pfam_36151	14	24702484	24707610
UCSC	IMPDH	Pfam_36152	14	24702484	24702811
UCSC	IMPDH	Pfam_36153	14	24702484	24705176
UCSC	IMPDH	Pfam_36154	14	24702484	24707979
UCSC	IMPDH	Pfam_36155	14	24705179	24707979
UCSC	IMPDH	Pfam_36156	14	24705179	24707610
UCSC	IMPDH	Pfam_36157	14	24706301	24707979
UCSC	IMPDH	Pfam_36158	14	24707796	24707979
UCSC	Transglut_C	Pfam_36159	14	24718607	24723886
UCSC	Transglut_C	Pfam_36160	14	24723907	24724369
UCSC	Transglut_core	Pfam_36161	14	24727508	24727565
UCSC	Transglut_core	Pfam_36162	14	24727508	24728325
UCSC	Transglut_N	Pfam_36163	14	24729724	24731080
UCSC	RabGGT_insert	Pfam_36164	14	24737581	24738193
UCSC	PPTA	Pfam_36165	14	24738193	24738699
UCSC	PPTA	Pfam_36166	14	24738750	24738843
UCSC	PPTA	Pfam_36167	14	24738855	24739206
UCSC	PPTA	Pfam_36168	14	24739221	24739314
UCSC	PPTA	Pfam_36169	14	24739546	24739639
UCSC	adh_short	Pfam_36170	14	24765957	24768290
UCSC	CIDE-N	Pfam_36171	14	24775584	24776662
UCSC	7tm_1	Pfam_36172	14	24779979	24780735
UCSC	7tm_1	Pfam_36173	14	24784960	24785713
UCSC	Guanylate_cyc	Pfam_36174	14	24787662	24789090
UCSC	DUF1053	Pfam_36175	14	24794652	24798409
UCSC	Guanylate_cyc	Pfam_36176	14	24798611	24800441
UCSC	Guanylate_cyc	Pfam_36177	14	24798611	24799485
UCSC	Pkinase_Tyr	Pfam_36178	14	24806950	24807138
UCSC	Pkinase	Pfam_36179	14	24806959	24808762
UCSC	Pkinase_Tyr	Pfam_36180	14	24807481	24808762
UCSC	Pkinase_Tyr	Pfam_36181	14	24808213	24808762
UCSC	Pkinase	Pfam_36182	14	24808213	24808762
UCSC	RHD	Pfam_36183	14	24841705	24843534
UCSC	RHD	Pfam_36184	14	24841705	24843076
UCSC	RHD	Pfam_36185	14	24842416	24843534
UCSC	TIG	Pfam_36186	14	24843555	24845304
UCSC	C1q	Pfam_36187	14	24897005	24898043
UCSC	DUF1731	Pfam_36188	14	24909293	24909440
UCSC	RmlD_sub_bind	Pfam_36189	14	24911462	24911971
UCSC	Epimerase	Pfam_36190	14	24911571	24911968
UCSC	Trypsin	Pfam_36191	14	24974744	24976706
UCSC	Trypsin	Pfam_36192	14	24974744	24975685
UCSC	Trypsin	Pfam_36193	14	25042895	25044612
UCSC	Trypsin	Pfam_36194	14	25075831	25077612
UCSC	Trypsin	Pfam_36195	14	25075831	25076819
UCSC	Trypsin	Pfam_36196	14	25076819	25077612
UCSC	Trypsin	Pfam_36197	14	25077477	25077612
UCSC	Trypsin	Pfam_36198	14	25100299	25102262
UCSC	KH_1	Pfam_36199	14	26917223	26917421
UCSC	KH_1	Pfam_36200	14	26917976	26949184
UCSC	KH_1	Pfam_36201	14	26917976	26941527
UCSC	Fork_head	Pfam_36202	14	29237026	29237314
UCSC	Pkinase	Pfam_36203	14	30047482	30095740
UCSC	Pkinase_Tyr	Pfam_36204	14	30068992	30095731
UCSC	PH	Pfam_36205	14	30099995	30103670
UCSC	C1_1	Pfam_36206	14	30107709	30107995
UCSC	C1_1	Pfam_36207	14	30133002	30135378
UCSC	Sec1	Pfam_36208	14	31118733	31185134
UCSC	LCCL	Pfam_36209	14	31346789	31348141
UCSC	VWA	Pfam_36210	14	31349804	31354794
UCSC	VWA	Pfam_36211	14	31349891	31353862
UCSC	VWA	Pfam_36212	14	31354599	31354794
UCSC	VWA	Pfam_36213	14	31355140	31358956
UCSC	VWA	Pfam_36214	14	31355140	31364124
UCSC	WD40	Pfam_36215	14	31364756	31364954
UCSC	WD40	Pfam_36216	14	31376127	31376244
UCSC	WD40	Pfam_36217	14	31380282	31381013
UCSC	WD40	Pfam_36218	14	31381237	31381354
UCSC	Clat_adaptor_s	Pfam_36219	14	31535403	31562233
UCSC	Clat_adaptor_s	Pfam_36220	14	31535403	31549791
UCSC	Clat_adaptor_s	Pfam_36221	14	31535403	31553978
UCSC	HECT	Pfam_36222	14	31570137	31576855
UCSC	MIB_HERC2	Pfam_36223	14	31598507	31602536
UCSC	MIB_HERC2	Pfam_36224	14	31598561	31602536
UCSC	Sad1_UNC	Pfam_36225	14	31602738	31604336
UCSC	Ank	Pfam_36226	14	31638631	31641122
UCSC	7tm_1	Pfam_36227	14	31952753	31953035
UCSC	Fer4_NifH	Pfam_36228	14	32031367	32034246
UCSC	CbiA	Pfam_36229	14	32031373	32034246
UCSC	FF	Pfam_36230	14	32560686	32560842
UCSC	FF	Pfam_36231	14	32561328	32561511
UCSC	RhoGAP	Pfam_36232	14	32586451	32623924
UCSC	RhoGAP	Pfam_36233	14	32615468	32623924
UCSC	PAS_3	Pfam_36234	14	34243717	34266670
UCSC	2OG-FeII_Oxy	Pfam_36235	14	34396210	34419894
UCSC	2OG-FeII_Oxy	Pfam_36236	14	34396210	34419612
UCSC	PX	Pfam_36237	14	35072558	35078917
UCSC	PX	Pfam_36238	14	35072558	35072666
UCSC	Cofilin_ADF	Pfam_36239	14	35182108	35182715
UCSC	Bromodomain	Pfam_36240	14	35222820	35227995
UCSC	PHD	Pfam_36241	14	35234093	35234327
UCSC	DDT	Pfam_36242	14	35262037	35264053
UCSC	SRP54_N	Pfam_36243	14	35465919	35476498
UCSC	SRP54	Pfam_36244	14	35476531	35483952
UCSC	SRP_SPB	Pfam_36245	14	35487900	35492253
UCSC	Ank	Pfam_36246	14	35871760	35871859
UCSC	Ank	Pfam_36247	14	35871862	35872358
UCSC	Ank	Pfam_36248	14	35872475	35872903
UCSC	zf-C2H2	Pfam_36249	14	36004329	36004398
UCSC	zf-C2H2	Pfam_36250	14	36004734	36004803
UCSC	Sds3	Pfam_36251	14	36300681	36302284
UCSC	Homeobox	Pfam_36252	14	36986943	36987114
UCSC	Homeobox	Pfam_36253	14	37050402	37050573
UCSC	PAX	Pfam_36254	14	37132107	37132482
UCSC	Mito_carr	Pfam_36255	14	37149864	37154117
UCSC	Mito_carr	Pfam_36256	14	37149867	37154117
UCSC	Mito_carr	Pfam_36257	14	37154129	37198719
UCSC	Fork_head	Pfam_36258	14	38061192	38061480
UCSC	Fork_head_N	Pfam_36259	14	38061480	38064128
UCSC	Fork_head_N	Pfam_36260	14	38061480	38061888
UCSC	TPR_2	Pfam_36261	14	38273963	38275611
UCSC	TPR_1	Pfam_36262	14	38273963	38275611
UCSC	TPR_1	Pfam_36263	14	38281573	38286819
UCSC	TPR_2	Pfam_36264	14	38296413	38296515
UCSC	TPR_1	Pfam_36265	14	38296413	38296515
UCSC	TPR_2	Pfam_36266	14	38296515	38310695
UCSC	TPR_1	Pfam_36267	14	38296515	38310695
UCSC	TPR_2	Pfam_36268	14	38310797	38311383
UCSC	TPR_1	Pfam_36269	14	38310797	38311383
UCSC	7tm_1	Pfam_36270	14	38678817	38679564
UCSC	Gelsolin	Pfam_36271	14	39508287	39514383
UCSC	Sec23_helical	Pfam_36272	14	39514407	39524450
UCSC	Sec23_helical	Pfam_36273	14	39514407	39514527
UCSC	Sec23_helical	Pfam_36274	14	39516641	39524450
UCSC	Sec23_BS	Pfam_36275	14	39524440	39536402
UCSC	Sec23_BS	Pfam_36276	14	39524492	39536402
UCSC	Sec23_trunk	Pfam_36277	14	39536423	39560907
UCSC	Sec23_trunk	Pfam_36278	14	39536423	39560868
UCSC	zf-Sec23_Sec24	Pfam_36279	14	39560901	39565153
UCSC	zf-Sec23_Sec24	Pfam_36280	14	39561815	39565153
UCSC	TRAPP_Bet3	Pfam_36281	14	39619555	39639283
UCSC	TRAPP_Bet3	Pfam_36282	14	39619555	39623497
UCSC	TRAPP_Bet3	Pfam_36283	14	39619555	39621042
UCSC	TRAPP_Bet3	Pfam_36284	14	39621042	39639283
UCSC	Pinin_SDK_N	Pfam_36285	14	39644484	39646869
UCSC	Pinin_SDK_memA	Pfam_36286	14	39646869	39648666
UCSC	SH3_2	Pfam_36287	14	39706137	39709813
UCSC	F-box	Pfam_36288	14	39901026	39901170
UCSC	I-set	Pfam_36289	14	42356687	42356951
UCSC	ig	Pfam_36290	14	42356729	42356906
UCSC	Kelch_1	Pfam_36291	14	45398265	45400544
UCSC	Kelch_2	Pfam_36292	14	45398286	45400544
UCSC	Kelch_1	Pfam_36293	14	45400547	45400685
UCSC	Kelch_2	Pfam_36294	14	45400688	45403396
UCSC	Kelch_1	Pfam_36295	14	45400688	45403396
UCSC	Kelch_1	Pfam_36296	14	45403399	45403537
UCSC	Kelch_2	Pfam_36297	14	45403540	45403702
UCSC	Kelch_1	Pfam_36298	14	45403540	45403702
UCSC	Kelch_1	Pfam_36299	14	45403705	45414272
UCSC	BACK	Pfam_36300	14	45414413	45414722
UCSC	BTB	Pfam_36301	14	45414734	45415058
UCSC	FKBP_C	Pfam_36302	14	45585411	45590786
UCSC	ResIII	Pfam_36303	14	45605496	45609904
UCSC	DEAD	Pfam_36304	14	45605508	45606415
UCSC	Helicase_C	Pfam_36305	14	45628391	45633724
UCSC	ERCC4	Pfam_36306	14	45665489	45665741
UCSC	Myb_DNA-binding	Pfam_36307	14	45687547	45693160
UCSC	Ribosomal_L10e	Pfam_36308	14	47120410	47120938
UCSC	DCD	Pfam_36309	14	47341109	47342653
UCSC	MAM	Pfam_36310	14	47341157	47343391
UCSC	V-set	Pfam_36311	14	47504213	47504498
UCSC	ig	Pfam_36312	14	47504273	47504453
UCSC	I-set	Pfam_36313	14	47504276	47504495
UCSC	I-set	Pfam_36314	14	47504276	47504474
UCSC	I-set	Pfam_36315	14	47530508	47530727
UCSC	ig	Pfam_36316	14	47530511	47530715
UCSC	I-set	Pfam_36317	14	47566092	47566320
UCSC	ig	Pfam_36318	14	47566107	47566275
UCSC	ig	Pfam_36319	14	47600979	47613411
UCSC	Ribosomal_S14	Pfam_36320	14	50044564	50053057
UCSC	Ribosomal_S14	Pfam_36321	14	50050386	50053057
UCSC	Ribosomal_L44	Pfam_36322	14	50085536	50085773
UCSC	MGAT2	Pfam_36323	14	50088242	50088902
UCSC	MGAT2	Pfam_36324	14	50088902	50089307
UCSC	Nop17p	Pfam_36325	14	50100822	50101740
UCSC	DNA_pol_E_B	Pfam_36326	14	50117011	50122457
UCSC	DNA_pol_E_B	Pfam_36327	14	50117011	50122457
UCSC	Kelch_1	Pfam_36328	14	50176461	50177047
UCSC	Kelch_2	Pfam_36329	14	50195662	50196262
UCSC	Kelch_1	Pfam_36330	14	50195662	50196262
UCSC	Kelch_2	Pfam_36331	14	50246328	50246944
UCSC	Kelch_1	Pfam_36332	14	50246328	50246944
UCSC	DUF814	Pfam_36333	14	50269972	50281558
UCSC	DUF814	Pfam_36334	14	50269972	50272848
UCSC	DUF814	Pfam_36335	14	50269972	50272809
UCSC	DUF814	Pfam_36336	14	50272848	50281558
UCSC	FbpA	Pfam_36337	14	50307562	50319464
UCSC	Arf	Pfam_36338	14	50360455	50360974
UCSC	RasGEF	Pfam_36339	14	50605403	50616786
UCSC	RasGEF_N	Pfam_36340	14	50619802	50626208
UCSC	RasGEF_N	Pfam_36341	14	50623714	50626208
UCSC	PH	Pfam_36342	14	50626367	50626676
UCSC	RhoGEF	Pfam_36343	14	50628233	50655324
UCSC	RhoGEF	Pfam_36344	14	50628233	50641248
UCSC	RhoGEF	Pfam_36345	14	50647399	50655324
UCSC	Histone	Pfam_36346	14	50666410	50667726
UCSC	Pkinase	Pfam_36347	14	50805684	50809628
UCSC	Pkinase_Tyr	Pfam_36348	14	50807755	50809628
UCSC	Pkinase	Pfam_36349	14	50825761	50825863
UCSC	Pkinase	Pfam_36350	14	50857169	50862576
UCSC	Pkinase_Tyr	Pfam_36351	14	50862471	50862576
UCSC	CNH	Pfam_36352	14	50886798	50909479
UCSC	CNH	Pfam_36353	14	50906730	50909479
UCSC	GBP	Pfam_36354	14	51054641	51087397
UCSC	WW	Pfam_36355	14	51111471	51111561
UCSC	WW	Pfam_36356	14	51111576	51111666
UCSC	Abhydrolase_1	Pfam_36357	14	51352350	51355577
UCSC	Phosphorylase	Pfam_36358	14	51390682	51404464
UCSC	SPRY	Pfam_36359	14	51444046	51448698
UCSC	SPRY	Pfam_36360	14	51446079	51448698
UCSC	fn3	Pfam_36361	14	51464794	51467549
UCSC	fn3	Pfam_36362	14	51464794	51467546
UCSC	zf-B_box	Pfam_36363	14	51560858	51560987
UCSC	zf-C3HC4	Pfam_36364	14	51561542	51561629
UCSC	Thioredoxin	Pfam_36365	14	51707098	51713886
UCSC	Thioredoxin	Pfam_36366	14	51707098	51710689
UCSC	Ldl_recept_b	Pfam_36367	14	52474554	52477594
UCSC	Ldl_recept_b	Pfam_36368	14	52477597	52477723
UCSC	Ldl_recept_b	Pfam_36369	14	52477726	52478361
UCSC	Thyroglobulin_1	Pfam_36370	14	52481171	52481966
UCSC	Thyroglobulin_1	Pfam_36371	14	52485790	52485988
UCSC	EGF_CA	Pfam_36372	14	52486782	52486896
UCSC	EGF_CA	Pfam_36373	14	52486782	52486893
UCSC	EGF_CA	Pfam_36374	14	52495442	52495568
UCSC	EGF	Pfam_36375	14	52495442	52495556
UCSC	EGF	Pfam_36376	14	52496267	52496378
UCSC	G2F	Pfam_36377	14	52505569	52509502
UCSC	NIDO	Pfam_36378	14	52520986	52527073
UCSC	7tm_1	Pfam_36379	14	52734629	52735184
UCSC	7tm_1	Pfam_36380	14	52781486	52794041
UCSC	ERO1	Pfam_36381	14	53110319	53150564
UCSC	AAA	Pfam_36382	14	53180662	53184870
UCSC	AAA_5	Pfam_36383	14	53180662	53184858
UCSC	AAA	Pfam_36384	14	53180662	53194234
UCSC	AAA_3	Pfam_36385	14	53180665	53184950
UCSC	AAA_3	Pfam_36386	14	53180665	53184864
UCSC	Acetyltransf_1	Pfam_36387	14	53245069	53248581
UCSC	Band_41	Pfam_36388	14	53327065	53331141
UCSC	PH	Pfam_36389	14	53331291	53340925
UCSC	DDHD	Pfam_36390	14	53513529	53527854
UCSC	DDHD	Pfam_36391	14	53513529	53513667
UCSC	DDHD	Pfam_36392	14	53521155	53527854
UCSC	TGF_beta	Pfam_36393	14	54416751	54417063
UCSC	TGFb_propeptide	Pfam_36394	14	54417147	54418822
UCSC	CDKN3	Pfam_36395	14	54863787	54886779
UCSC	CDKN3	Pfam_36396	14	54875465	54886779
UCSC	Cornichon	Pfam_36397	14	54894557	54908029
UCSC	Cornichon	Pfam_36398	14	54898826	54908029
UCSC	Cofilin_ADF	Pfam_36399	14	54944816	54950454
UCSC	SAM_2	Pfam_36400	14	55203987	55218232
UCSC	SAM_1	Pfam_36401	14	55203990	55218226
UCSC	GTP_cyclohydroI	Pfam_36402	14	55312483	55332115
UCSC	WD40	Pfam_36403	14	55475044	55475402
UCSC	WD40	Pfam_36404	14	55480267	55493498
UCSC	SH2	Pfam_36405	14	55510618	55510771
UCSC	SOCS_box	Pfam_36406	14	55510915	55511029
UCSC	Gal-bind_lectin	Pfam_36407	14	55606999	55611978
UCSC	Gal-bind_lectin	Pfam_36408	14	55606999	55612038
UCSC	TBP	Pfam_36409	14	55881104	55895621
UCSC	TBP	Pfam_36410	14	55895633	55903297
UCSC	TF_Otx	Pfam_36411	14	57268616	57268865
UCSC	TF_Otx	Pfam_36412	14	57268616	57268811
UCSC	Homeobox	Pfam_36413	14	57269036	57271039
UCSC	Sec10	Pfam_36414	14	57675352	57713562
UCSC	Sec10	Pfam_36415	14	57675352	57713532
UCSC	Sec10	Pfam_36416	14	57675352	57706376
UCSC	Sec10	Pfam_36417	14	57675352	57698407
UCSC	Sec10	Pfam_36418	14	57706376	57713562
UCSC	Adap_comp_sub	Pfam_36419	14	57741473	57755555
UCSC	Adap_comp_sub	Pfam_36420	14	57741473	57741614
UCSC	Adap_comp_sub	Pfam_36421	14	57746931	57755555
UCSC	Acetyltransf_1	Pfam_36422	14	57858441	57876163
UCSC	Acetyltransf_1	Pfam_36423	14	57863476	57876163
UCSC	FR47	Pfam_36424	14	57863542	57876193
UCSC	DUF6	Pfam_36425	14	58038688	58048065
UCSC	Actin	Pfam_36426	14	58666963	58701183
UCSC	Actin	Pfam_36427	14	58681999	58701183
UCSC	Actin	Pfam_36428	14	58690339	58701183
UCSC	RBB1NT	Pfam_36429	14	58790255	58796771
