database	name	name2	chr	chromStart	chromEnd
CpGisland	CpG100	filler	19	12996086	12997039
CpGisland	CpG18	filler	19	13002417	13002656
CpGisland	CpG61	filler	19	13029794	13030355
CpGisland	CpG39	filler	19	13044191	13044665
CpGisland	CpG84	filler	19	13049038	13049809
CpGisland	CpG73	filler	19	13056458	13057125
CpGisland	CpG61	filler	19	13067585	13068152
CpGisland	CpG46	filler	19	13112170	13112809
CpGisland	CpG16	filler	19	13113370	13113571
CpGisland	CpG225	filler	19	13120986	13124368
CpGisland	CpG20	filler	19	13124569	13124788
CpGisland	CpG25	filler	19	13124959	13125259
CpGisland	CpG61	filler	19	13135317	13136169
CpGisland	CpG26	filler	19	13198699	13198999
CpGisland	CpG23	filler	19	13207375	13207621
CpGisland	CpG182	filler	19	13208343	13210525
CpGisland	CpG39	filler	19	13213450	13213821
CpGisland	CpG28	filler	19	13215244	13215543
CpGisland	CpG59	filler	19	13226897	13227660
CpGisland	CpG52	filler	19	13228886	13229576
CpGisland	CpG23	filler	19	13248997	13249238
CpGisland	CpG337	filler	19	13260562	13264924
CpGisland	CpG52	filler	19	13266389	13267030
CpGisland	CpG45	filler	19	13273652	13274116
CpGisland	CpG93	filler	19	13318046	13318812
CpGisland	CpG45	filler	19	13319268	13319789
CpGisland	CpG26	filler	19	13346962	13347346
CpGisland	CpG18	filler	19	13365922	13366158
CpGisland	CpG19	filler	19	13397418	13397645
CpGisland	CpG65	filler	19	13409561	13410131
CpGisland	CpG56	filler	19	13616752	13617267
CpGisland	CpG44	filler	19	13813261	13813599
CpGisland	CpG56	filler	19	13858446	13858904
CpGisland	CpG26	filler	19	13869717	13870085
CpGisland	CpG37	filler	19	13873429	13873885
CpGisland	CpG87	filler	19	13875044	13875951
CpGisland	CpG53	filler	19	13885180	13885793
CpGisland	CpG80	filler	19	13905810	13906649
CpGisland	CpG19	filler	19	13915618	13915840
CpGisland	CpG32	filler	19	13919665	13920076
CpGisland	CpG65	filler	19	13941064	13941769
CpGisland	CpG51	filler	19	13944139	13944695
CpGisland	CpG50	filler	19	13953222	13953554
CpGisland	CpG117	filler	19	13975668	13976918
CpGisland	CpG41	filler	19	13983596	13984152
CpGisland	CpG29	filler	19	13984606	13984918
CpGisland	CpG30	filler	19	13988204	13988559
CpGisland	CpG21	filler	19	13991001	13991217
CpGisland	CpG85	filler	19	14016665	14017435
CpGisland	CpG53	filler	19	14043645	14044211
CpGisland	CpG55	filler	19	14062785	14063430
CpGisland	CpG28	filler	19	14066658	14067036
CpGisland	CpG176	filler	19	14072665	14074824
CpGisland	CpG22	filler	19	14089570	14089796
CpGisland	CpG122	filler	19	14116532	14118017
CpGisland	CpG64	filler	19	14142398	14142977
CpGisland	CpG33	filler	19	14168142	14168512
CpGisland	CpG24	filler	19	14181430	14181758
CpGisland	CpG164	filler	19	14182735	14184744
CpGisland	CpG33	filler	19	14185107	14185601
CpGisland	CpG24	filler	19	14185903	14186131
CpGisland	CpG53	filler	19	14191987	14192772
CpGisland	CpG40	filler	19	14196244	14196706
CpGisland	CpG80	filler	19	14228461	14229264
CpGisland	CpG156	filler	19	14246899	14248520
CpGisland	CpG41	filler	19	14261764	14262307
CpGisland	CpG64	filler	19	14273429	14274173
CpGisland	CpG195	filler	19	14316090	14318456
CpGisland	CpG43	filler	19	14320302	14320644
CpGisland	CpG26	filler	19	14359635	14359972
CpGisland	CpG23	filler	19	14376688	14376961
CpGisland	CpG24	filler	19	14444343	14444584
CpGisland	CpG58	filler	19	14516726	14517464
CpGisland	CpG78	filler	19	14529731	14530505
CpGisland	CpG29	filler	19	14542768	14543102
CpGisland	CpG69	filler	19	14543873	14544704
CpGisland	CpG23	filler	19	14551998	14552255
CpGisland	CpG256	filler	19	14582419	14585098
CpGisland	CpG26	filler	19	14591032	14591308
CpGisland	CpG59	filler	19	14606709	14607385
CpGisland	CpG147	filler	19	14628406	14629689
CpGisland	CpG90	filler	19	14639879	14641040
CpGisland	CpG27	filler	19	14676201	14676542
CpGisland	CpG29	filler	19	14682657	14682994
CpGisland	CpG32	filler	19	14800835	14801167
CpGisland	CpG96	filler	19	15090016	15090873
CpGisland	CpG69	filler	19	15121590	15122143
CpGisland	CpG42	filler	19	15132142	15132726
CpGisland	CpG56	filler	19	15217951	15218617
CpGisland	CpG51	filler	19	15224375	15224915
CpGisland	CpG61	filler	19	15235912	15236631
CpGisland	CpG25	filler	19	15252042	15252361
CpGisland	CpG35	filler	19	15281152	15281567
CpGisland	CpG35	filler	19	15284879	15285209
CpGisland	CpG67	filler	19	15288314	15288911
CpGisland	CpG20	filler	19	15292399	15292632
CpGisland	CpG27	filler	19	15299831	15300167
CpGisland	CpG81	filler	19	15306243	15307111
CpGisland	CpG113	filler	19	15310519	15312027
CpGisland	CpG73	filler	19	15334122	15334822
CpGisland	CpG68	filler	19	15342626	15343181
CpGisland	CpG33	filler	19	15344091	15344419
CpGisland	CpG27	filler	19	15348678	15349007
CpGisland	CpG22	filler	19	15349728	15349989
CpGisland	CpG86	filler	19	15442261	15443077
CpGisland	CpG27	filler	19	15479756	15480141
CpGisland	CpG43	filler	19	15483626	15484144
CpGisland	CpG161	filler	19	15489856	15491258
CpGisland	CpG29	filler	19	15512025	15512393
CpGisland	CpG56	filler	19	15529290	15529902
CpGisland	CpG37	filler	19	15535459	15535853
CpGisland	CpG29	filler	19	15538965	15539237
CpGisland	CpG82	filler	19	15542912	15543894
CpGisland	CpG16	filler	19	15550849	15551059
CpGisland	CpG43	filler	19	15563869	15564223
CpGisland	CpG123	filler	19	15568027	15569227
CpGisland	CpG60	filler	19	15580382	15580863
CpGisland	CpG27	filler	19	15582605	15582905
CpGisland	CpG44	filler	19	15619223	15619613
CpGisland	CpG28	filler	19	15662113	15662358
CpGisland	CpG25	filler	19	15695298	15695535
CpGisland	CpG23	filler	19	15833733	15833983
CpGisland	CpG21	filler	19	15838996	15839277
CpGisland	CpG23	filler	19	15871064	15871318
CpGisland	CpG23	filler	19	15918423	15918704
CpGisland	CpG57	filler	19	15947230	15947926
CpGisland	CpG34	filler	19	16013629	16014016
CpGisland	CpG43	filler	19	16022512	16022935
CpGisland	CpG18	filler	19	16178396	16178609
CpGisland	CpG154	filler	19	16186789	16188275
CpGisland	CpG99	filler	19	16222112	16223152
CpGisland	CpG35	filler	19	16296300	16296742
CpGisland	CpG58	filler	19	16308557	16309313
CpGisland	CpG18	filler	19	16394450	16394662
CpGisland	CpG239	filler	19	16435202	16438064
CpGisland	CpG21	filler	19	16466399	16466637
CpGisland	CpG22	filler	19	16528758	16529029
CpGisland	CpG105	filler	19	16582113	16583299
CpGisland	CpG61	filler	19	16606740	16607444
CpGisland	CpG20	filler	19	16629929	16630156
CpGisland	CpG71	filler	19	16635980	16636825
CpGisland	CpG27	filler	19	16641543	16641838
CpGisland	CpG26	filler	19	16643273	16643599
CpGisland	CpG134	filler	19	16652513	16653740
CpGisland	CpG114	filler	19	16682657	16683792
CpGisland	CpG143	filler	19	16738315	16739679
CpGisland	CpG144	filler	19	16770636	16772632
CpGisland	CpG20	filler	19	16918458	16918744
CpGisland	CpG22	filler	19	16986821	16987093
CpGisland	CpG54	filler	19	16989009	16989700
CpGisland	CpG66	filler	19	17000627	17001398
CpGisland	CpG129	filler	19	17007101	17008857
CpGisland	CpG92	filler	19	17186043	17187233
CpGisland	CpG60	filler	19	17212479	17213332
CpGisland	CpG29	filler	19	17283477	17283812
CpGisland	CpG25	filler	19	17303570	17303898
CpGisland	CpG34	filler	19	17316757	17317205
CpGisland	CpG46	filler	19	17322471	17322988
CpGisland	CpG42	filler	19	17326114	17326551
CpGisland	CpG99	filler	19	17336906	17337868
CpGisland	CpG91	filler	19	17346165	17346886
CpGisland	CpG125	filler	19	17355181	17356471
CpGisland	CpG38	filler	19	17356979	17357500
CpGisland	CpG116	filler	19	17392383	17393775
CpGisland	CpG47	filler	19	17403039	17403570
CpGisland	CpG36	filler	19	17404959	17405377
CpGisland	CpG35	filler	19	17412036	17412417
CpGisland	CpG71	filler	19	17413733	17414486
CpGisland	CpG73	filler	19	17416304	17417253
CpGisland	CpG19	filler	19	17420717	17420939
CpGisland	CpG168	filler	19	17438054	17440318
CpGisland	CpG47	filler	19	17443965	17444633
CpGisland	CpG84	filler	19	17445072	17445807
CpGisland	CpG20	filler	19	17448182	17448470
CpGisland	CpG35	filler	19	17448735	17449043
CpGisland	CpG41	filler	19	17462721	17463137
CpGisland	CpG19	filler	19	17487895	17488125
CpGisland	CpG40	filler	19	17501955	17502250
CpGisland	CpG42	filler	19	17504681	17505076
CpGisland	CpG91	filler	19	17530650	17531535
CpGisland	CpG74	filler	19	17558917	17559679
CpGisland	CpG29	filler	19	17566532	17566778
CpGisland	CpG30	filler	19	17580197	17580598
CpGisland	CpG58	filler	19	17581190	17581675
CpGisland	CpG59	filler	19	17597344	17598000
CpGisland	CpG38	filler	19	17607983	17608406
CpGisland	CpG25	filler	19	17611345	17611664
CpGisland	CpG105	filler	19	17622317	17623316
CpGisland	CpG18	filler	19	17631780	17631992
CpGisland	CpG123	filler	19	17649987	17651384
CpGisland	CpG84	filler	19	17666192	17666978
CpGisland	CpG29	filler	19	17688012	17688373
CpGisland	CpG16	filler	19	17691464	17691701
CpGisland	CpG93	filler	19	17716644	17717531
CpGisland	CpG16	filler	19	17728443	17728647
CpGisland	CpG28	filler	19	17758055	17758337
CpGisland	CpG22	filler	19	17759189	17759410
CpGisland	CpG29	filler	19	17791067	17791301
CpGisland	CpG19	filler	19	17797530	17797748
CpGisland	CpG70	filler	19	17798679	17799329
CpGisland	CpG60	filler	19	17830104	17830646
CpGisland	CpG165	filler	19	17836755	17838816
CpGisland	CpG52	filler	19	17858371	17858891
CpGisland	CpG24	filler	19	17877468	17877777
CpGisland	CpG52	filler	19	17905579	17906317
CpGisland	CpG31	filler	19	17918737	17919098
CpGisland	CpG40	filler	19	17931951	17932370
CpGisland	CpG41	filler	19	17942061	17942567
CpGisland	CpG88	filler	19	17952196	17953474
CpGisland	CpG26	filler	19	17958490	17958808
CpGisland	CpG69	filler	19	17970454	17971123
CpGisland	CpG86	filler	19	17982670	17983821
CpGisland	CpG43	filler	19	17984642	17985133
CpGisland	CpG56	filler	19	18043480	18044143
CpGisland	CpG62	filler	19	18058664	18059218
CpGisland	CpG23	filler	19	18059849	18060148
CpGisland	CpG19	filler	19	18061195	18061473
CpGisland	CpG44	filler	19	18062912	18063314
CpGisland	CpG42	filler	19	18077752	18078259
CpGisland	CpG36	filler	19	18084635	18085073
CpGisland	CpG51	filler	19	18092430	18092948
CpGisland	CpG29	filler	19	18108894	18109272
CpGisland	CpG111	filler	19	18111566	18112481
CpGisland	CpG33	filler	19	18117908	18118305
CpGisland	CpG98	filler	19	18118741	18119553
CpGisland	CpG24	filler	19	18120613	18120840
CpGisland	CpG26	filler	19	18209911	18210268
CpGisland	CpG72	filler	19	18220764	18221445
CpGisland	CpG85	filler	19	18228622	18229284
CpGisland	CpG19	filler	19	18234710	18234912
CpGisland	CpG25	filler	19	18255822	18256049
CpGisland	CpG25	filler	19	18260252	18260525
CpGisland	CpG118	filler	19	18263187	18264641
CpGisland	CpG26	filler	19	18266682	18266889
CpGisland	CpG49	filler	19	18271738	18272232
CpGisland	CpG18	filler	19	18277954	18278164
CpGisland	CpG58	filler	19	18279514	18280178
CpGisland	CpG42	filler	19	18284521	18285023
CpGisland	CpG96	filler	19	18303623	18304425
CpGisland	CpG19	filler	19	18313348	18313577
CpGisland	CpG100	filler	19	18313908	18315129
CpGisland	CpG20	filler	19	18319145	18319363
CpGisland	CpG24	filler	19	18331046	18331395
CpGisland	CpG174	filler	19	18335072	18337375
CpGisland	CpG63	filler	19	18343496	18344196
CpGisland	CpG37	filler	19	18368482	18368911
CpGisland	CpG222	filler	19	18390360	18392734
CpGisland	CpG69	filler	19	18402556	18403403
CpGisland	CpG23	filler	19	18420489	18420736
CpGisland	CpG69	filler	19	18433642	18434178
CpGisland	CpG56	filler	19	18451292	18451791
CpGisland	CpG20	filler	19	18497063	18497269
CpGisland	CpG74	filler	19	18499097	18499697
CpGisland	CpG279	filler	19	18527651	18531118
CpGisland	CpG65	filler	19	18539781	18540341
CpGisland	CpG395	filler	19	18543828	18549161
CpGisland	CpG24	filler	19	18557038	18557284
CpGisland	CpG17	filler	19	18572408	18572619
CpGisland	CpG108	filler	19	18632298	18633453
CpGisland	CpG57	filler	19	18653766	18654531
CpGisland	CpG53	filler	19	18668474	18668937
CpGisland	CpG73	filler	19	18682374	18683034
CpGisland	CpG100	filler	19	18699422	18700554
CpGisland	CpG39	filler	19	18705032	18705429
CpGisland	CpG16	filler	19	18705929	18706147
CpGisland	CpG190	filler	19	18716229	18718743
CpGisland	CpG28	filler	19	18721523	18721869
CpGisland	CpG135	filler	19	18722358	18724001
CpGisland	CpG29	filler	19	18761272	18761669
CpGisland	CpG23	filler	19	18771078	18771340
CpGisland	CpG144	filler	19	18778485	18780041
CpGisland	CpG58	filler	19	18794191	18794819
CpGisland	CpG17	filler	19	18811561	18811791
CpGisland	CpG19	filler	19	18830507	18830742
CpGisland	CpG22	filler	19	18873019	18873349
CpGisland	CpG32	filler	19	18885801	18886182
CpGisland	CpG74	filler	19	18888032	18888969
CpGisland	CpG36	filler	19	18896515	18896860
CpGisland	CpG31	filler	19	18898228	18898449
CpGisland	CpG276	filler	19	18899037	18902284
CpGisland	CpG80	filler	19	18942432	18943127
CpGisland	CpG38	filler	19	18965635	18966085
CpGisland	CpG36	filler	19	18977466	18977833
CpGisland	CpG191	filler	19	18979351	18981200
CpGisland	CpG131	filler	19	19006031	19007546
CpGisland	CpG71	filler	19	19029924	19030653
CpGisland	CpG21	filler	19	19040193	19040431
CpGisland	CpG21	filler	19	19042719	19042961
CpGisland	CpG78	filler	19	19051019	19051939
CpGisland	CpG102	filler	19	19143924	19144827
CpGisland	CpG62	filler	19	19174262	19174995
CpGisland	CpG52	filler	19	19221196	19221575
CpGisland	CpG17	filler	19	19231786	19232021
CpGisland	CpG28	filler	19	19249182	19249443
CpGisland	CpG23	filler	19	19256551	19256824
CpGisland	CpG46	filler	19	19280998	19281560
CpGisland	CpG30	filler	19	19302854	19303148
CpGisland	CpG19	filler	19	19303350	19303622
CpGisland	CpG28	filler	19	19314137	19314416
CpGisland	CpG29	filler	19	19322675	19322916
CpGisland	CpG42	filler	19	19335771	19336151
CpGisland	CpG99	filler	19	19368708	19369681
CpGisland	CpG60	filler	19	19371675	19372393
CpGisland	CpG63	filler	19	19383703	19384283
CpGisland	CpG18	filler	19	19416693	19416945
CpGisland	CpG104	filler	19	19430966	19432194
CpGisland	CpG98	filler	19	19495952	19497038
CpGisland	CpG137	filler	19	19516021	19517383
CpGisland	CpG26	filler	19	19611938	19612307
CpGisland	CpG23	filler	19	19612716	19612928
CpGisland	CpG211	filler	19	19624954	19627258
CpGisland	CpG29	filler	19	19639552	19639788
CpGisland	CpG16	filler	19	19639902	19640142
CpGisland	CpG24	filler	19	19643124	19643327
CpGisland	CpG102	filler	19	19648134	19649390
CpGisland	CpG65	filler	19	19650683	19651274
CpGisland	CpG23	filler	19	19651842	19652047
CpGisland	CpG182	filler	19	19654767	19656818
CpGisland	CpG60	filler	19	19729127	19729814
CpGisland	CpG38	filler	19	19737385	19737923
CpGisland	CpG128	filler	19	19738572	19739821
CpGisland	CpG22	filler	19	19745475	19745729
CpGisland	CpG70	filler	19	19748266	19749131
CpGisland	CpG25	filler	19	19754284	19754507
CpGisland	CpG18	filler	19	19764631	19764873
CpGisland	CpG84	filler	19	19773991	19774767
CpGisland	CpG57	filler	19	19779475	19780146
CpGisland	CpG45	filler	19	19843482	19843943
CpGisland	CpG20	filler	19	19971577	19971863
CpGisland	CpG25	filler	19	20011910	20012238
CpGisland	CpG33	filler	19	20149855	20150175
CpGisland	CpG26	filler	19	20162772	20163107
CpGisland	CpG44	filler	19	20585179	20585518
CpGisland	CpG19	filler	19	21265164	21265433
CpGisland	CpG18	filler	19	21646328	21646536
CpGisland	CpG39	filler	19	21657569	21658035
CpGisland	CpG61	filler	19	21666089	21666928
CpGisland	CpG17	filler	19	21688622	21688839
CpGisland	CpG59	filler	19	21769189	21769786
CpGisland	CpG22	filler	19	21860792	21861016
CpGisland	CpG40	filler	19	21933434	21933853
CpGisland	CpG23	filler	19	21949903	21950217
CpGisland	CpG18	filler	19	22018594	22018827
CpGisland	CpG42	filler	19	22034394	22034943
CpGisland	CpG23	filler	19	22123652	22123886
CpGisland	CpG18	filler	19	22193330	22193583
CpGisland	CpG18	filler	19	22320743	22320976
CpGisland	CpG26	filler	19	22444441	22444715
CpGisland	CpG23	filler	19	22469367	22469687
CpGisland	CpG82	filler	19	22700396	22701261
CpGisland	CpG25	filler	19	22715263	22715576
CpGisland	CpG28	filler	19	22800692	22801041
CpGisland	CpG20	filler	19	22817274	22817546
CpGisland	CpG22	filler	19	22891846	22892071
CpGisland	CpG69	filler	19	22990009	22990651
CpGisland	CpG40	filler	19	23076605	23077020
CpGisland	CpG44	filler	19	23084224	23084807
CpGisland	CpG34	filler	19	23185562	23186050
CpGisland	CpG17	filler	19	23253315	23253551
CpGisland	CpG50	filler	19	23253796	23254382
CpGisland	CpG47	filler	19	23257957	23258518
CpGisland	CpG35	filler	19	23299727	23300167
CpGisland	CpG37	filler	19	23386649	23387069
CpGisland	CpG32	filler	19	23456574	23456868
CpGisland	CpG44	filler	19	23653691	23654244
CpGisland	CpG21	filler	19	23941240	23941538
CpGisland	CpG32	filler	19	23945713	23946128
CpGisland	CpG32	filler	19	24154457	24154759
CpGisland	CpG42	filler	19	28284528	28285129
CpGisland	CpG19	filler	19	28296843	28297103
CpGisland	CpG45	filler	19	28400280	28400833
CpGisland	CpG64	filler	19	29218001	29218733
CpGisland	CpG89	filler	19	29284313	29285010
CpGisland	CpG31	filler	19	29583946	29584264
CpGisland	CpG91	filler	19	29703570	29704331
CpGisland	CpG447	filler	19	30015781	30021367
CpGisland	CpG25	filler	19	30097065	30097279
CpGisland	CpG20	filler	19	30101233	30101452
CpGisland	CpG91	filler	19	30156038	30156795
CpGisland	CpG75	filler	19	30164768	30165556
CpGisland	CpG55	filler	19	30206040	30206497
CpGisland	CpG35	filler	19	30215232	30215594
CpGisland	CpG29	filler	19	30302295	30302510
CpGisland	CpG81	filler	19	30302856	30303681
CpGisland	CpG21	filler	19	30334440	30334688
CpGisland	CpG87	filler	19	30335246	30336235
CpGisland	CpG28	filler	19	30363202	30363527
CpGisland	CpG76	filler	19	30364035	30364803
CpGisland	CpG45	filler	19	30392613	30392952
CpGisland	CpG103	filler	19	30433004	30433865
CpGisland	CpG51	filler	19	30713408	30713865
CpGisland	CpG21	filler	19	30715549	30715753
CpGisland	CpG265	filler	19	30716328	30719970
CpGisland	CpG79	filler	19	30865683	30866490
CpGisland	CpG131	filler	19	30934822	30936626
CpGisland	CpG30	filler	19	30941853	30942181
CpGisland	CpG40	filler	19	31210517	31210884
CpGisland	CpG300	filler	19	31839635	31843049
CpGisland	CpG31	filler	19	31843880	31844183
CpGisland	CpG26	filler	19	31847946	31848209
CpGisland	CpG43	filler	19	32715384	32715800
CpGisland	CpG49	filler	19	32836353	32836840
CpGisland	CpG133	filler	19	32895975	32897233
CpGisland	CpG99	filler	19	33071875	33072808
CpGisland	CpG16	filler	19	33096468	33096704
CpGisland	CpG284	filler	19	33165266	33168099
CpGisland	CpG113	filler	19	33182609	33183562
CpGisland	CpG56	filler	19	33210453	33211039
CpGisland	CpG28	filler	19	33211781	33212080
CpGisland	CpG15	filler	19	33350719	33350932
CpGisland	CpG48	filler	19	33462715	33463308
CpGisland	CpG124	filler	19	33555246	33556431
CpGisland	CpG38	filler	19	33571758	33572194
CpGisland	CpG33	filler	19	33622910	33623231
CpGisland	CpG34	filler	19	33625467	33625805
CpGisland	CpG105	filler	19	33667442	33668665
CpGisland	CpG102	filler	19	33696189	33697298
CpGisland	CpG22	filler	19	33697914	33698193
CpGisland	CpG51	filler	19	33716312	33716751
CpGisland	CpG40	filler	19	33717512	33717930
CpGisland	CpG24	filler	19	33726654	33726946
CpGisland	CpG16	filler	19	33764349	33764551
CpGisland	CpG291	filler	19	33792061	33794944
CpGisland	CpG96	filler	19	33864176	33865010
CpGisland	CpG22	filler	19	33878782	33878985
CpGisland	CpG17	filler	19	33892575	33892780
CpGisland	CpG71	filler	19	34012271	34012936
CpGisland	CpG232	filler	19	34112279	34114353
CpGisland	CpG31	filler	19	34175344	34175768
CpGisland	CpG93	filler	19	34262943	34263906
CpGisland	CpG26	filler	19	34269063	34269289
CpGisland	CpG269	filler	19	34286184	34289135
CpGisland	CpG43	filler	19	34302168	34302568
CpGisland	CpG59	filler	19	34310744	34311517
CpGisland	CpG129	filler	19	34396471	34398079
CpGisland	CpG55	filler	19	34625191	34625750
CpGisland	CpG114	filler	19	34662931	34664060
CpGisland	CpG112	filler	19	34745218	34746204
CpGisland	CpG56	filler	19	34850071	34850587
CpGisland	CpG76	filler	19	34855910	34856915
CpGisland	CpG67	filler	19	34895152	34895812
CpGisland	CpG93	filler	19	34919127	34919960
CpGisland	CpG180	filler	19	34972054	34973645
CpGisland	CpG14	filler	19	34988748	34988951
CpGisland	CpG47	filler	19	35068406	35068897
CpGisland	CpG85	filler	19	35168145	35168979
CpGisland	CpG44	filler	19	35224920	35225316
CpGisland	CpG65	filler	19	35263648	35264275
CpGisland	CpG36	filler	19	35323531	35323952
CpGisland	CpG41	filler	19	35329723	35330181
CpGisland	CpG50	filler	19	35395938	35396476
CpGisland	CpG51	filler	19	35417701	35418217
CpGisland	CpG75	filler	19	35454467	35455247
CpGisland	CpG88	filler	19	35491151	35492020
CpGisland	CpG21	filler	19	35512589	35512809
CpGisland	CpG88	filler	19	35521162	35522051
CpGisland	CpG16	filler	19	35523444	35523653
CpGisland	CpG19	filler	19	35531780	35531991
CpGisland	CpG25	filler	19	35550550	35550832
CpGisland	CpG23	filler	19	35615412	35615665
CpGisland	CpG37	filler	19	35617253	35617640
CpGisland	CpG21	filler	19	35632356	35632572
CpGisland	CpG20	filler	19	35633409	35633697
CpGisland	CpG54	filler	19	35633847	35634629
CpGisland	CpG36	filler	19	35645597	35646047
CpGisland	CpG34	filler	19	35715623	35716120
CpGisland	CpG133	filler	19	35738790	35740550
CpGisland	CpG123	filler	19	35758201	35759670
CpGisland	CpG41	filler	19	35760457	35760865
CpGisland	CpG47	filler	19	35769543	35770197
CpGisland	CpG29	filler	19	35786551	35786962
CpGisland	CpG21	filler	19	35791029	35791289
CpGisland	CpG33	filler	19	35800718	35801031
CpGisland	CpG56	filler	19	35842430	35843187
CpGisland	CpG47	filler	19	36024182	36024803
CpGisland	CpG67	filler	19	36036002	36036607
CpGisland	CpG81	filler	19	36048556	36049673
CpGisland	CpG33	filler	19	36103554	36103804
CpGisland	CpG30	filler	19	36119899	36120274
CpGisland	CpG24	filler	19	36128102	36128416
CpGisland	CpG124	filler	19	36134153	36135781
CpGisland	CpG20	filler	19	36164077	36164286
CpGisland	CpG50	filler	19	36193080	36193705
CpGisland	CpG21	filler	19	36195267	36195475
CpGisland	CpG227	filler	19	36207084	36209691
CpGisland	CpG19	filler	19	36210687	36210926
CpGisland	CpG24	filler	19	36214628	36214913
CpGisland	CpG36	filler	19	36228974	36229504
CpGisland	CpG84	filler	19	36231186	36232219
CpGisland	CpG56	filler	19	36235807	36236548
CpGisland	CpG17	filler	19	36239672	36239884
CpGisland	CpG127	filler	19	36246328	36247982
CpGisland	CpG32	filler	19	36248979	36249307
CpGisland	CpG47	filler	19	36266234	36266622
CpGisland	CpG30	filler	19	36334994	36335321
CpGisland	CpG70	filler	19	36336275	36337138
CpGisland	CpG76	filler	19	36347044	36348101
CpGisland	CpG60	filler	19	36351440	36352167
CpGisland	CpG48	filler	19	36359232	36359775
CpGisland	CpG47	filler	19	36360264	36360835
CpGisland	CpG30	filler	19	36365453	36365824
CpGisland	CpG32	filler	19	36389545	36389967
CpGisland	CpG85	filler	19	36390613	36391589
CpGisland	CpG35	filler	19	36422410	36422707
CpGisland	CpG55	filler	19	36427173	36427722
CpGisland	CpG87	filler	19	36430414	36431401
CpGisland	CpG41	filler	19	36435457	36435778
CpGisland	CpG117	filler	19	36449871	36451135
CpGisland	CpG29	filler	19	36478097	36478330
CpGisland	CpG43	filler	19	36484904	36485476
CpGisland	CpG98	filler	19	36485937	36486852
CpGisland	CpG49	filler	19	36500169	36500530
CpGisland	CpG24	filler	19	36505200	36505481
CpGisland	CpG37	filler	19	36523391	36523887
CpGisland	CpG111	filler	19	36545001	36546065
CpGisland	CpG194	filler	19	36604359	36606906
CpGisland	CpG53	filler	19	36612342	36612932
CpGisland	CpG39	filler	19	36618727	36619133
CpGisland	CpG73	filler	19	36630420	36631142
CpGisland	CpG85	filler	19	36642327	36643585
CpGisland	CpG75	filler	19	36705433	36706262
CpGisland	CpG67	filler	19	36736021	36736884
CpGisland	CpG16	filler	19	36746712	36746914
CpGisland	CpG36	filler	19	36760610	36761028
CpGisland	CpG36	filler	19	36763111	36763529
CpGisland	CpG36	filler	19	36765652	36766070
CpGisland	CpG36	filler	19	36768207	36768625
CpGisland	CpG36	filler	19	36770741	36771159
CpGisland	CpG36	filler	19	36773278	36773696
CpGisland	CpG36	filler	19	36775811	36776229
CpGisland	CpG36	filler	19	36778347	36778765
CpGisland	CpG36	filler	19	36780884	36781302
CpGisland	CpG36	filler	19	36783412	36783828
CpGisland	CpG36	filler	19	36785933	36786351
CpGisland	CpG36	filler	19	36788468	36788886
CpGisland	CpG36	filler	19	36791003	36791421
CpGisland	CpG36	filler	19	36793535	36793953
CpGisland	CpG36	filler	19	36796050	36796468
CpGisland	CpG36	filler	19	36798578	36798996
CpGisland	CpG24	filler	19	36822395	36822690
CpGisland	CpG56	filler	19	36869564	36870279
CpGisland	CpG66	filler	19	36909281	36909854
CpGisland	CpG74	filler	19	36912260	36912881
CpGisland	CpG44	filler	19	36980190	36980733
CpGisland	CpG66	filler	19	37018919	37019811
CpGisland	CpG69	filler	19	37063892	37064749
CpGisland	CpG86	filler	19	37095680	37096589
CpGisland	CpG39	filler	19	37157632	37158119
CpGisland	CpG53	filler	19	37178104	37178589
CpGisland	CpG53	filler	19	37263381	37264083
CpGisland	CpG47	filler	19	37266594	37267027
CpGisland	CpG17	filler	19	37282555	37282788
CpGisland	CpG40	filler	19	37288342	37288723
CpGisland	CpG49	filler	19	37328896	37329518
CpGisland	CpG26	filler	19	37340918	37341262
CpGisland	CpG21	filler	19	37341731	37342000
CpGisland	CpG48	filler	19	37406931	37407463
CpGisland	CpG46	filler	19	37463991	37464606
CpGisland	CpG56	filler	19	37568952	37569549
CpGisland	CpG25	filler	19	37708883	37709181
CpGisland	CpG28	filler	19	37742738	37743029
CpGisland	CpG33	filler	19	37761410	37761828
CpGisland	CpG33	filler	19	37763951	37764369
CpGisland	CpG34	filler	19	37766478	37766896
CpGisland	CpG34	filler	19	37769016	37769434
CpGisland	CpG33	filler	19	37771528	37771962
CpGisland	CpG33	filler	19	37774055	37774488
CpGisland	CpG34	filler	19	37776589	37777007
CpGisland	CpG34	filler	19	37779117	37779535
CpGisland	CpG34	filler	19	37781641	37782059
CpGisland	CpG34	filler	19	37784153	37784586
CpGisland	CpG34	filler	19	37786692	37787110
CpGisland	CpG34	filler	19	37789217	37789635
CpGisland	CpG34	filler	19	37791745	37792163
CpGisland	CpG25	filler	19	37794270	37794574
CpGisland	CpG22	filler	19	37803516	37803822
CpGisland	CpG45	filler	19	37808538	37809033
CpGisland	CpG45	filler	19	37825101	37825756
CpGisland	CpG57	filler	19	37861691	37862233
CpGisland	CpG44	filler	19	37894343	37894865
CpGisland	CpG57	filler	19	37957726	37958390
CpGisland	CpG64	filler	19	37959852	37960615
