database_from	hg19.refGene.name2	#hg19.ccdsGene.name	9.ccdsGene.chrom	hg19.ccdsGene.txStart	hg19.ccdsGene.txEnd
CCDS_v15	SYNJ1	CCDS54483.1	21	34007173	34099206
CCDS_v15	SYNJ1	CCDS33540.2	21	34007173	34100351
CCDS_v15	CRYZL1	CCDS13633.2	21	34962127	35003857
CCDS_v15	ITSN1	CCDS33546.1	21	35091133	35209292
CCDS_v15	ITSN1	CCDS33545.1	21	35091133	35260604
CCDS_v15	RCAN1	CCDS13637.1	21	35890381	35987310
CCDS_v15	CLIC6	CCDS13638.1	21	36041687	36088780
CCDS_v15	RUNX1	CCDS42922.1	21	36164431	36259409
CCDS_v15	RUNX1	CCDS13639.1	21	36164431	36421196
CCDS_v15	DOPEY2	CCDS13643.1	21	37537031	37665869
CCDS_v15	HLCS	CCDS13647.1	21	38126546	38311183
CCDS_v15	TTC3	CCDS13651.1	21	38459557	38573875
CCDS_v15	KCNJ6	CCDS42927.1	21	38997460	39212984
CCDS_v15	DSCR4	CCDS33554.1	21	39426948	39493349
CCDS_v15	BRWD1	CCDS13662.1	21	40558951	40685417
CCDS_v15	BRWD1	CCDS13663.1	21	40568184	40685417
CCDS_v15	WRB	CCDS13664.1	21	40752310	40768865
CCDS_v15	WRB	CCDS54485.1	21	40762623	40768865
CCDS_v15	IGSF5	CCDS33562.1	21	41117436	41173284
CCDS_v15	PCP4	CCDS33563.1	21	41239427	41301036
CCDS_v15	BACE2	CCDS13670.1	21	42540190	42647354
CCDS_v15	BACE2	CCDS13669.1	21	42540190	42647551
CCDS_v15	BACE2	CCDS13668.1	21	42540190	42647551
CCDS_v15	TMPRSS2	CCDS54486.1	21	42838068	42879931
CCDS_v15	TMPRSS2	CCDS33564.1	21	42838068	42870060
CCDS_v15	PRDM15	CCDS63370.1	21	43221399	43299480
CCDS_v15	PRDM15	CCDS42932.1	21	43221399	43299480
CCDS_v15	PRDM15	CCDS13676.1	21	43221399	43299480
CCDS_v15	UMODL1	CCDS42936.1	21	43491425	43557730
CCDS_v15	UMODL1	CCDS42935.1	21	43491425	43557730
CCDS_v15	UMODL1	CCDS56215.1	21	43496253	43557730
CCDS_v15	UMODL1	CCDS56214.1	21	43496253	43557730
CCDS_v15	ABCG1	CCDS42937.1	21	43621785	43716502
CCDS_v15	ABCG1	CCDS13681.1	21	43636265	43716502
CCDS_v15	ABCG1	CCDS42938.1	21	43639372	43716502
CCDS_v15	ABCG1	CCDS13682.1	21	43639372	43716502
CCDS_v15	ABCG1	CCDS13683.1	21	43640081	43716502
CCDS_v15	RSPH1	CCDS68210.1	21	43892927	43916296
CCDS_v15	RSPH1	CCDS13688.1	21	43892927	43916296
CCDS_v15	PDE9A	CCDS42941.1	21	44073924	44195403
CCDS_v15	PDE9A	CCDS33571.1	21	44073924	44195403
CCDS_v15	PDE9A	CCDS33570.1	21	44073924	44195403
CCDS_v15	PDE9A	CCDS33569.1	21	44073924	44195403
CCDS_v15	PDE9A	CCDS33568.1	21	44073924	44195403
CCDS_v15	PDE9A	CCDS33567.1	21	44073924	44195403
CCDS_v15	PDE9A	CCDS13690.1	21	44073924	44195403
CCDS_v15	PDE9A	CCDS42947.1	21	44073976	44195403
CCDS_v15	PDE9A	CCDS42946.1	21	44073976	44195403
CCDS_v15	PDE9A	CCDS42945.1	21	44073976	44195403
CCDS_v15	PDE9A	CCDS42944.1	21	44073976	44195403
CCDS_v15	PDE9A	CCDS42943.1	21	44073976	44195403
CCDS_v15	PDE9A	CCDS42942.1	21	44073976	44195403
CCDS_v15	PKNOX1	CCDS13692.1	21	44424491	44450211
CCDS_v15	PKNOX1	CCDS68211.1	21	44433177	44450211
CCDS_v15	HSF2BP	CCDS13697.1	21	44949633	45077977
CCDS_v15	RRP1	CCDS42951.1	21	45209510	45223655
CCDS_v15	TRAPPC10	CCDS13704.1	21	45432374	45523412
CCDS_v15	PFKL	CCDS33582.1	21	45719988	45746745
CCDS_v15	TSPEAR	CCDS13712.1	21	45919665	46131429
CCDS_v15	COL18A1	CCDS42971.1	21	46825145	46932312
CCDS_v15	COL18A1	CCDS42972.1	21	46875444	46932312
CCDS_v15	PCBP3	CCDS46652.1	21	47269999	47361620
CCDS_v15	PCBP3	CCDS42974.2	21	47269999	47361620
CCDS_v15	YBEY	CCDS33591.1	21	47706827	47717548
CCDS_v15	PCNT	CCDS33592.1	21	47744142	47865240
CCDS_v15	DIP2A	CCDS54492.1	21	47879044	47976342
CCDS_v15	DIP2A	CCDS54490.1	21	47879044	47987535
CCDS_v15	DIP2A	CCDS46655.1	21	47879044	47987535
CCDS_v15	TPTE	CCDS33512.1	21	10906904	10973733
CCDS_v15	TPTE	CCDS33511.1	21	10906904	10973733
CCDS_v15	TPTE	CCDS13560.2	21	10906904	10973733
CCDS_v15	POTED	CCDS13562.1	21	14982549	15013887
CCDS_v15	LIPI	CCDS13564.1	21	15481313	15579244
CCDS_v15	HSPA13	CCDS13567.1	21	15745937	15755440
CCDS_v15	NRIP1	CCDS13568.1	21	16337036	16340513
CCDS_v15	CXADR	CCDS56207.1	21	18885447	18937805
CCDS_v15	CXADR	CCDS56206.1	21	18885447	18937933
CCDS_v15	CXADR	CCDS56205.1	21	18885447	18937933
CCDS_v15	CXADR	CCDS56204.1	21	18885447	18965511
CCDS_v15	CXADR	CCDS33519.1	21	18885447	18938010
CCDS_v15	BTG3	CCDS46636.1	21	18966410	18981462
CCDS_v15	BTG3	CCDS13569.1	21	18966410	18981462
CCDS_v15	C21orf91	CCDS42908.1	21	19165731	19190635
CCDS_v15	C21orf91	CCDS42907.1	21	19165731	19190635
CCDS_v15	C21orf91	CCDS42909.1	21	19165896	19190635
CCDS_v15	CHODL	CCDS13570.1	21	19617540	19638355
CCDS_v15	CHODL	CCDS56208.1	21	19618264	19638355
CCDS_v15	CHODL	CCDS56210.1	21	19628869	19638470
CCDS_v15	CHODL	CCDS56209.1	21	19628869	19638355
CCDS_v15	MRPL39	CCDS13573.1	21	26958018	26979787
CCDS_v15	MRPL39	CCDS33522.1	21	26958062	26979787
CCDS_v15	JAM2	CCDS58788.1	21	27012133	27086984
CCDS_v15	JAM2	CCDS58787.1	21	27012133	27086617
CCDS_v15	JAM2	CCDS42911.1	21	27012133	27086984
CCDS_v15	ATP5J	CCDS46637.1	21	27096950	27107266
CCDS_v15	ATP5J	CCDS13574.1	21	27096950	27102105
CCDS_v15	ADAMTS1	CCDS33524.1	21	28209897	28217273
CCDS_v15	N6AMT1	CCDS33526.1	21	30248706	30257667
CCDS_v15	N6AMT1	CCDS33525.1	21	30248706	30257667
CCDS_v15	LTN1	CCDS33527.2	21	30302769	30365264
CCDS_v15	RWDD2B	CCDS13582.1	21	30378737	30391598
CCDS_v15	CCT8	CCDS68181.1	21	30428795	30444275
CCDS_v15	CCT8	CCDS68180.1	21	30428795	30442579
CCDS_v15	CCT8	CCDS33528.1	21	30428795	30445911
CCDS_v15	BACH1	CCDS13585.1	21	30693601	30715154
CCDS_v15	CLDN17	CCDS13586.1	21	31538260	31538935
CCDS_v15	CLDN8	CCDS13587.1	21	31587565	31588243
CCDS_v15	KRTAP24-1	CCDS42915.1	21	31654485	31655250
CCDS_v15	KRTAP25-1	CCDS46640.1	21	31661499	31661808
CCDS_v15	KRTAP26-1	CCDS13588.1	21	31691720	31692353
CCDS_v15	KRTAP27-1	CCDS33532.1	21	31709362	31709986
CCDS_v15	KRTAP23-1	CCDS33533.1	21	31720726	31720924
CCDS_v15	KRTAP13-2	CCDS13589.1	21	31744003	31744531
CCDS_v15	KRTAP13-1	CCDS13590.2	21	31768404	31768923
CCDS_v15	KRTAP13-3	CCDS13591.1	21	31797711	31798230
CCDS_v15	KRTAP13-4	CCDS13592.1	21	31802593	31803076
CCDS_v15	KRTAP15-1	CCDS13593.1	21	31812645	31813059
CCDS_v15	KRTAP19-1	CCDS13594.1	21	31852363	31852636
CCDS_v15	KRTAP19-2	CCDS13595.1	21	31859508	31859667
CCDS_v15	KRTAP19-3	CCDS13596.1	21	31864029	31864275
CCDS_v15	KRTAP19-4	CCDS33534.1	21	31869173	31869428
CCDS_v15	KRTAP19-5	CCDS13597.1	21	31874189	31874408
CCDS_v15	KRTAP19-6	CCDS13598.1	21	31913975	31914152
CCDS_v15	KRTAP19-7	CCDS13599.1	21	31933416	31933608
CCDS_v15	KRTAP22-2	CCDS46641.1	21	31962555	31962693
CCDS_v15	KRTAP6-2	CCDS13600.1	21	31971004	31971193
CCDS_v15	KRTAP22-1	CCDS13601.1	21	31973439	31973586
CCDS_v15	KRTAP6-1	CCDS13602.1	21	31986007	31986223
CCDS_v15	KRTAP20-1	CCDS13603.1	21	31988773	31988944
CCDS_v15	KRTAP20-2	CCDS13604.1	21	32007582	32007780
CCDS_v15	KRTAP20-3	CCDS46642.1	21	32015207	32015342
CCDS_v15	KRTAP21-3	CCDS54481.1	21	32090900	32091077
CCDS_v15	KRTAP21-2	CCDS13605.1	21	32119268	32119520
CCDS_v15	KRTAP21-1	CCDS13606.1	21	32127456	32127696
CCDS_v15	KRTAP8-1	CCDS13607.1	21	32185346	32185538
CCDS_v15	KRTAP11-1	CCDS13608.1	21	32253351	32253843
CCDS_v15	KRTAP19-8	CCDS42917.1	21	32410570	32410762
CCDS_v15	SOD1	CCDS33536.1	21	33032082	33040891
CCDS_v15	SCAF4	CCDS54482.1	21	33043711	33104005
CCDS_v15	SCAF4	CCDS46644.1	21	33043711	33104005
CCDS_v15	SCAF4	CCDS33537.1	21	33043711	33104005
CCDS_v15	MIS18A	CCDS13611.1	21	33641347	33651325
CCDS_v15	MRAP	CCDS13613.1	21	33671282	33684307
CCDS_v15	URB1	CCDS46645.1	21	33687228	33765219
CCDS_v15	TCP10L	CCDS13616.1	21	33949083	33956614
CCDS_v15	C21orf59	CCDS13617.1	21	33974172	33984553
CCDS_v15	PAXBP1	CCDS13619.1	21	34107260	34143979
CCDS_v15	PAXBP1	CCDS33541.1	21	34113819	34143979
CCDS_v15	C21orf62	CCDS42919.2	21	34166072	34166732
CCDS_v15	OLIG2	CCDS13620.1	21	34399170	34400142
CCDS_v15	OLIG1	CCDS42920.2	21	34442552	34443368
CCDS_v15	IFNAR2	CCDS13622.1	21	34614227	34635021
CCDS_v15	IFNAR2	CCDS13621.1	21	34614227	34635805
CCDS_v15	IL10RB	CCDS13623.1	21	34638770	34668662
CCDS_v15	IFNAR1	CCDS13624.1	21	34697360	34727855
CCDS_v15	IFNGR2	CCDS33544.1	21	34775849	34809269
CCDS_v15	TMEM50B	CCDS13625.1	21	34823124	34841192
CCDS_v15	DNAJC28	CCDS13626.1	21	34860533	34861700
CCDS_v15	GART	CCDS13627.1	21	34876430	34911621
CCDS_v15	GART	CCDS13628.1	21	34897071	34911621
CCDS_v15	SON	CCDS13631.1	21	34915398	34932437
CCDS_v15	SON	CCDS13629.1	21	34915398	34948730
CCDS_v15	DONSON	CCDS13632.1	21	34950612	34960947
CCDS_v15	ATP5O	CCDS13634.1	21	35275829	35288067
CCDS_v15	MRPS6	CCDS33548.1	21	35446000	35514900
CCDS_v15	SLC5A3	CCDS33549.1	21	35467497	35469654
CCDS_v15	KCNE2	CCDS13635.1	21	35742777	35743149
CCDS_v15	SMIM11	CCDS33550.1	21	35751803	35757940
CCDS_v15	C21orf140	CCDS63357.1	21	35772614	35773370
CCDS_v15	KCNE1	CCDS13636.1	21	35821542	35821932
CCDS_v15	RCAN1	CCDS42921.1	21	35890381	35895855
CCDS_v15	RCAN1	CCDS33551.1	21	35890381	35899047
CCDS_v15	RUNX1	CCDS46646.1	21	36193964	36259409
CCDS_v15	SETD4	CCDS13640.1	21	37408414	37431186
CCDS_v15	SETD4	CCDS42923.1	21	37416056	37431186
CCDS_v15	CBR1	CCDS68202.1	21	37442413	37444237
CCDS_v15	CBR1	CCDS13641.1	21	37442413	37445180
CCDS_v15	CBR3	CCDS13642.1	21	37507490	37518810
CCDS_v15	MORC3	CCDS42924.1	21	37692562	37747594
CCDS_v15	CHAF1B	CCDS13644.1	21	37758434	37788664
CCDS_v15	CLDN14	CCDS13645.1	21	37833273	37833993
CCDS_v15	SIM2	CCDS46647.1	21	38072046	38117574
CCDS_v15	SIM2	CCDS13646.1	21	38072046	38120393
CCDS_v15	RIPPLY3	CCDS13648.1	21	38379072	38390507
CCDS_v15	PIGP	CCDS13650.1	21	38437881	38444815
CCDS_v15	PIGP	CCDS13649.1	21	38437881	38444887
CCDS_v15	DSCR3	CCDS33553.1	21	38597844	38639595
CCDS_v15	KCNJ15	CCDS13656.1	21	39671183	39672311
CCDS_v15	ERG	CCDS58789.1	21	39755324	39795443
CCDS_v15	ERG	CCDS46649.1	21	39755324	39795443
CCDS_v15	ETS2	CCDS13659.1	21	40181958	40194813
CCDS_v15	PSMG1	CCDS13661.1	21	40547515	40555311
CCDS_v15	PSMG1	CCDS13660.1	21	40547515	40555311
CCDS_v15	BRWD1	CCDS33557.1	21	40670343	40685417
CCDS_v15	HMGN1	CCDS33559.1	21	40715037	40720843
CCDS_v15	LCA5L	CCDS13665.1	21	40777807	40800419
CCDS_v15	SH3BGR	CCDS13666.1	21	40823833	40883702
CCDS_v15	SH3BGR	CCDS33560.1	21	40834399	40883702
CCDS_v15	B3GALT5	CCDS13667.1	21	41032486	41033419
CCDS_v15	FAM3B	CCDS42930.1	21	42688806	42729124
CCDS_v15	FAM3B	CCDS13671.1	21	42688806	42729124
CCDS_v15	MX2	CCDS13672.1	21	42748833	42780160
CCDS_v15	MX1	CCDS13673.1	21	42803997	42830685
CCDS_v15	RIPK4	CCDS13675.1	21	43160997	43187201
CCDS_v15	C2CD2	CCDS42933.1	21	43309232	43373757
CCDS_v15	C2CD2	CCDS13677.1	21	43309232	43342107
CCDS_v15	ZBTB21	CCDS42934.1	21	43411003	43414204
CCDS_v15	ZBTB21	CCDS13678.1	21	43411003	43414204
CCDS_v15	TFF3	CCDS33565.2	21	43732365	43735526
CCDS_v15	TFF2	CCDS13684.1	21	43766641	43771066
CCDS_v15	TFF1	CCDS13685.1	21	43782587	43786604
CCDS_v15	TMPRSS3	CCDS58790.1	21	43792870	43815526
CCDS_v15	TMPRSS3	CCDS13686.1	21	43792870	43815526
CCDS_v15	TMPRSS3	CCDS42939.1	21	43802090	43815526
CCDS_v15	UBASH3A	CCDS58791.1	21	43824054	43867230
CCDS_v15	UBASH3A	CCDS33566.1	21	43824054	43867304
CCDS_v15	UBASH3A	CCDS13687.1	21	43824054	43867304
CCDS_v15	SLC37A1	CCDS13689.1	21	43938564	44000470
CCDS_v15	WDR4	CCDS13691.1	21	44270158	44299605
CCDS_v15	NDUFV3	CCDS33573.1	21	44313443	44329131
CCDS_v15	NDUFV3	CCDS33572.1	21	44313443	44329131
CCDS_v15	CBS	CCDS13693.1	21	44473989	44492303
CCDS_v15	U2AF1	CCDS42948.1	21	44513211	44515833
CCDS_v15	U2AF1	CCDS33574.1	21	44513211	44527604
CCDS_v15	U2AF1	CCDS13694.1	21	44513211	44527604
CCDS_v15	CRYAA	CCDS13695.1	21	44589209	44592390
CCDS_v15	SIK1	CCDS33575.1	21	44836621	44846058
CCDS_v15	PDXK	CCDS13699.1	21	45139175	45175944
CCDS_v15	CSTB	CCDS13701.1	21	45194082	45196150
CCDS_v15	AGPAT3	CCDS13703.1	21	45379562	45402273
CCDS_v15	PWP2	CCDS33579.1	21	45527297	45550653
CCDS_v15	C21orf33	CCDS33581.1	21	45553579	45564831
CCDS_v15	C21orf33	CCDS33580.1	21	45553579	45564831
CCDS_v15	ICOSLG	CCDS63379.1	21	45642929	45660700
CCDS_v15	ICOSLG	CCDS63377.1	21	45648916	45660700
CCDS_v15	ICOSLG	CCDS42952.1	21	45648916	45660700
CCDS_v15	DNMT3L	CCDS46650.1	21	45666279	45681142
CCDS_v15	DNMT3L	CCDS13705.1	21	45666279	45681142
CCDS_v15	AIRE	CCDS13706.1	21	45705889	45717610
CCDS_v15	C21orf2	CCDS59445.1	21	45750080	45759077
CCDS_v15	C21orf2	CCDS59444.1	21	45750080	45759077
CCDS_v15	C21orf2	CCDS13709.1	21	45750080	45759077
CCDS_v15	TRPM2	CCDS13710.1	21	45773583	45861700
CCDS_v15	LRRC3	CCDS13711.1	21	45876527	45877301
CCDS_v15	KRTAP10-1	CCDS42954.1	21	45959184	45960033
CCDS_v15	KRTAP10-2	CCDS42955.1	21	45970573	45971341
CCDS_v15	KRTAP10-3	CCDS42956.1	21	45977932	45978598
CCDS_v15	KRTAP10-4	CCDS42957.1	21	45993635	45994841
CCDS_v15	KRTAP10-5	CCDS42958.1	21	45999639	46000455
CCDS_v15	KRTAP10-6	CCDS42959.1	21	46011267	46012365
CCDS_v15	KRTAP10-8	CCDS13713.1	21	46032017	46032797
CCDS_v15	KRTAP10-9	CCDS42961.1	21	46047088	46047967
CCDS_v15	KRTAP10-10	CCDS33585.1	21	46057334	46058090
CCDS_v15	KRTAP10-11	CCDS42962.1	21	46066375	46067272
CCDS_v15	KRTAP12-4	CCDS42963.1	21	46074192	46074531
CCDS_v15	KRTAP12-3	CCDS42964.1	21	46077896	46078187
CCDS_v15	KRTAP12-2	CCDS42965.1	21	46086362	46086803
CCDS_v15	KRTAP12-1	CCDS42966.1	21	46101747	46102038
CCDS_v15	KRTAP10-12	CCDS42967.1	21	46117116	46117854
CCDS_v15	UBE2G2	CCDS33586.1	21	46191291	46207875
CCDS_v15	UBE2G2	CCDS13714.1	21	46191291	46221663
CCDS_v15	SUMO3	CCDS68220.1	21	46226865	46237883
CCDS_v15	SUMO3	CCDS33587.1	21	46226865	46237883
CCDS_v15	PTTG1IP	CCDS68221.1	21	46271281	46293531
CCDS_v15	PTTG1IP	CCDS13715.1	21	46271495	46293531
CCDS_v15	ITGB2	CCDS13716.1	21	46306282	46330697
CCDS_v15	FAM207A	CCDS13718.1	21	46359972	46396718
CCDS_v15	ADARB1	CCDS42970.1	21	46591571	46645470
CCDS_v15	ADARB1	CCDS33590.1	21	46591571	46642112
CCDS_v15	ADARB1	CCDS33589.1	21	46591571	46642112
CCDS_v15	POFUT2	CCDS13719.1	21	46685396	46707786
CCDS_v15	POFUT2	CCDS13721.1	21	46687365	46707786
CCDS_v15	SLC19A1	CCDS56218.1	21	46934889	46957873
CCDS_v15	SLC19A1	CCDS56217.1	21	46935571	46954520
CCDS_v15	SLC19A1	CCDS13725.1	21	46935571	46957873
CCDS_v15	COL6A1	CCDS13727.1	21	47401764	47423927
CCDS_v15	COL6A2	CCDS13730.1	21	47531390	47548842
CCDS_v15	COL6A2	CCDS13729.1	21	47531390	47549405
CCDS_v15	COL6A2	CCDS13728.1	21	47531390	47552466
CCDS_v15	FTCD	CCDS13731.1	21	47556900	47575437
CCDS_v15	SPATC1L	CCDS46653.1	21	47581292	47602730
CCDS_v15	SPATC1L	CCDS13732.1	21	47581292	47588303
CCDS_v15	LSS	CCDS54489.1	21	47611017	47647544
CCDS_v15	LSS	CCDS46654.1	21	47611017	47648659
CCDS_v15	LSS	CCDS13733.1	21	47611017	47648659
CCDS_v15	MCM3AP	CCDS13734.1	21	47655181	47705200
CCDS_v15	C21orf58	CCDS68229.1	21	47721912	47734920
CCDS_v15	C21orf58	CCDS13735.1	21	47721912	47742652
CCDS_v15	DIP2A	CCDS54491.1	21	47879044	47966959
CCDS_v15	DIP2A	CCDS46657.1	21	47879044	47966959
CCDS_v15	DIP2A	CCDS46656.1	21	47879044	47969831
CCDS_v15	S100B	CCDS13736.1	21	48019275	48022328
CCDS_v15	PRMT2	CCDS68231.1	21	48056863	48084286
CCDS_v15	PRMT2	CCDS68230.1	21	48056863	48084246
CCDS_v15	PRMT2	CCDS56220.1	21	48056863	48084239
CCDS_v15	PRMT2	CCDS56219.1	21	48056863	48071918
CCDS_v15	PRMT2	CCDS13737.1	21	48056863	48084239
CCDS_v15	TXNRD2	CCDS42981.1	22	19864627	19929326
CCDS_v15	TXNRD2	CCDS63402.1	22	19882655	19929326
CCDS_v15	MMP11	CCDS13816.1	22	24115057	24125731
CCDS_v15	MYO18B	CCDS54507.1	22	26157059	26423644
CCDS_v15	PITPNB	CCDS63433.1	22	28249600	28315179
CCDS_v15	PITPNB	CCDS63432.1	22	28250879	28315115
CCDS_v15	PITPNB	CCDS13842.1	22	28250879	28315179
CCDS_v15	ZNRF3	CCDS56225.1	22	29279754	29449610
CCDS_v15	MTMR3	CCDS46682.1	22	30367048	30421790
CCDS_v15	MTMR3	CCDS13871.1	22	30367048	30421790
CCDS_v15	MTMR3	CCDS13870.1	22	30367048	30421790
CCDS_v15	SLC5A1	CCDS13902.1	22	32439268	32506200
CCDS_v15	SLC5A1	CCDS58805.1	22	32464491	32506200
CCDS_v15	MYH9	CCDS13927.1	22	36678713	36745281
CCDS_v15	POLDIP3	CCDS14039.1	22	42981796	43010863
CCDS_v15	POLDIP3	CCDS14038.1	22	42981796	43010863
CCDS_v15	EFCAB6	CCDS14050.1	22	43924732	44151696
CCDS_v15	EFCAB6	CCDS14049.1	22	43924732	44178198
CCDS_v15	PRR5	CCDS56232.1	22	45075679	45133127
CCDS_v15	ATXN10	CCDS54540.1	22	46067943	46239551
CCDS_v15	ATXN10	CCDS14070.1	22	46067943	46239551
CCDS_v15	TBC1D22A	CCDS63511.1	22	47158683	47569269
CCDS_v15	TBC1D22A	CCDS14078.1	22	47158683	47569269
CCDS_v15	ATP6V1E1	CCDS42978.1	22	18075439	18111401
CCDS_v15	ATP6V1E1	CCDS42977.1	22	18075439	18111401
CCDS_v15	ATP6V1E1	CCDS13745.1	22	18075439	18111401
CCDS_v15	BID	CCDS13749.1	22	18218345	18222189
CCDS_v15	BID	CCDS13748.1	22	18218345	18232882
CCDS_v15	BID	CCDS13747.1	22	18218345	18256455
CCDS_v15	MICAL3	CCDS46659.1	22	18273497	18389578
CCDS_v15	MICAL3	CCDS46660.1	22	18317215	18389578
CCDS_v15	MICAL3	CCDS46661.1	22	18347419	18389578
CCDS_v15	TUBA8	CCDS13751.1	22	18593631	18613903
CCDS_v15	TUBA8	CCDS54495.1	22	18604440	18613903
CCDS_v15	GSC2	CCDS13757.1	22	19136503	19137796
CCDS_v15	CLTCL1	CCDS54497.1	22	19167731	19279164
CCDS_v15	CLTCL1	CCDS46662.1	22	19167731	19279164
CCDS_v15	HIRA	CCDS13759.1	22	19318962	19418999
CCDS_v15	GNB1L	CCDS13768.1	22	19776231	19808878
CCDS_v15	KLHL22	CCDS13780.1	22	20796359	20843498
CCDS_v15	PI4KA	CCDS33603.2	22	21062334	21213013
CCDS_v15	SNAP29	CCDS13784.1	22	21213398	21242124
CCDS_v15	MAPK1	CCDS13795.1	22	22123492	22221730
CCDS_v15	PPM1F	CCDS13796.1	22	22277464	22300420
CCDS_v15	RTDR1	CCDS13803.1	22	23401639	23482607
CCDS_v15	GNAZ	CCDS13804.1	22	23437882	23465618
CCDS_v15	BCR	CCDS13807.1	22	23523147	23657709
CCDS_v15	BCR	CCDS13806.1	22	23523147	23657709
CCDS_v15	GSTT1	CCDS13822.1	22	24376422	24384231
CCDS_v15	CABIN1	CCDS13823.1	22	24431965	24574164
CCDS_v15	SPECC1L	CCDS58797.1	22	24698199	24810591
CCDS_v15	SPECC1L	CCDS33619.1	22	24698199	24810591
CCDS_v15	UPB1	CCDS13827.1	22	24891371	24921762
CCDS_v15	SGSM1	CCDS46675.1	22	25202292	25320241
CCDS_v15	SGSM1	CCDS46674.1	22	25202292	25320241
CCDS_v15	KIAA1671	CCDS46676.1	22	25423966	25586747
CCDS_v15	ADRBK2	CCDS13832.1	22	25961007	26118417
CCDS_v15	SEZ6L	CCDS54511.1	22	26565635	26776261
CCDS_v15	SEZ6L	CCDS54510.1	22	26565635	26776261
CCDS_v15	SEZ6L	CCDS54509.1	22	26565635	26776261
CCDS_v15	SEZ6L	CCDS54508.1	22	26565635	26776261
CCDS_v15	SEZ6L	CCDS13833.1	22	26565635	26776261
CCDS_v15	HPS4	CCDS46677.1	22	26849198	26875347
CCDS_v15	HPS4	CCDS13835.1	22	26849198	26877728
CCDS_v15	CRYBB1	CCDS13840.1	22	26995453	27012283
CCDS_v15	MN1	CCDS42998.1	22	28146902	28196531
CCDS_v15	TTC28	CCDS46678.1	22	28378208	29075711
CCDS_v15	CHEK2	CCDS58798.1	22	29083884	29115402
CCDS_v15	CHEK2	CCDS33629.1	22	29083884	29130709
CCDS_v15	CHEK2	CCDS13844.1	22	29083884	29130709
CCDS_v15	CHEK2	CCDS13843.1	22	29083884	29130709
CCDS_v15	KREMEN1	CCDS43000.2	22	29469118	29538100
CCDS_v15	KREMEN1	CCDS13849.1	22	29469118	29563094
CCDS_v15	EMID1	CCDS33630.1	22	29602027	29654933
CCDS_v15	AP1B1	CCDS54515.1	22	29724809	29763232
CCDS_v15	AP1B1	CCDS13856.2	22	29724809	29763232
CCDS_v15	AP1B1	CCDS13855.1	22	29724809	29763232
CCDS_v15	NEFH	CCDS13858.1	22	29876251	29886692
CCDS_v15	NF2	CCDS54516.1	22	29999987	30090791
CCDS_v15	NF2	CCDS13865.1	22	29999987	30079044
CCDS_v15	NF2	CCDS13864.1	22	29999987	30079044
CCDS_v15	NF2	CCDS13863.1	22	29999987	30079044
CCDS_v15	NF2	CCDS13862.1	22	29999987	30079044
CCDS_v15	NF2	CCDS13861.1	22	29999987	30090791
CCDS_v15	HORMAD2	CCDS46683.1	22	30489941	30572156
CCDS_v15	SEC14L2	CCDS56228.1	22	30793105	30818396
CCDS_v15	SEC14L2	CCDS46685.1	22	30793105	30812490
CCDS_v15	SEC14L2	CCDS13876.1	22	30793105	30818396
CCDS_v15	SEC14L6	CCDS54518.1	22	30920983	30942669
CCDS_v15	OSBP2	CCDS63446.1	22	31090047	31302326
CCDS_v15	OSBP2	CCDS63448.1	22	31090896	31302326
CCDS_v15	OSBP2	CCDS43002.1	22	31090896	31302326
CCDS_v15	MORC2	CCDS33636.1	22	31322789	31346402
CCDS_v15	RNF185	CCDS46689.1	22	31583080	31600572
CCDS_v15	RNF185	CCDS13890.1	22	31583080	31600572
CCDS_v15	EIF4ENIF1	CCDS54520.1	22	31835865	31884704
CCDS_v15	EIF4ENIF1	CCDS13898.1	22	31835865	31884704
CCDS_v15	SFI1	CCDS58804.1	22	31904270	32014404
CCDS_v15	SFI1	CCDS58803.1	22	31904270	32014404
CCDS_v15	SFI1	CCDS43005.1	22	31904270	32014404
CCDS_v15	SFI1	CCDS43004.1	22	31904270	32014404
CCDS_v15	PRR14L	CCDS13900.2	22	32081512	32134846
CCDS_v15	DEPDC5	CCDS56229.1	22	32150907	32302483
CCDS_v15	DEPDC5	CCDS46692.1	22	32150907	32302483
CCDS_v15	DEPDC5	CCDS43006.1	22	32150907	32302483
CCDS_v15	SLC5A4	CCDS13903.1	22	32614500	32651316
CCDS_v15	SYN3	CCDS13908.1	22	32909678	33402647
CCDS_v15	LARGE	CCDS13912.1	22	33670412	34157463
CCDS_v15	HMOX1	CCDS13914.1	22	35777166	35789591
CCDS_v15	RBFOX2	CCDS46699.1	22	36140241	36236265
CCDS_v15	RBFOX2	CCDS13921.1	22	36140241	36236265
CCDS_v15	RBFOX2	CCDS46701.1	22	36140251	36236265
CCDS_v15	RBFOX2	CCDS46700.1	22	36140251	36236265
CCDS_v15	RBFOX2	CCDS43013.1	22	36140251	36424473
CCDS_v15	CACNG2	CCDS13931.1	22	36960397	37098621
CCDS_v15	TMPRSS6	CCDS13941.1	22	37462119	37499579
CCDS_v15	MFNG	CCDS54525.1	22	37866000	37882215
CCDS_v15	MFNG	CCDS13947.1	22	37866000	37882215
CCDS_v15	GGA1	CCDS46704.1	22	38004867	38013070
CCDS_v15	GGA1	CCDS33643.1	22	38004867	38028718
CCDS_v15	GGA1	CCDS13951.1	22	38004867	38028718
