Database_from	ID	Chromosome	Start_Coordinate	Stop_Coordinate
PseudoGene	PGOHUM00000249686	8	61299821	61300551
PseudoGene	PGOHUM00000249688	8	62114910	62115783
PseudoGene	PGOHUM00000249690	8	63023083	63023761
PseudoGene	PGOHUM00000249694	8	66289857	66290347
PseudoGene	PGOHUM00000249695	8	67393262	67393721
PseudoGene	PGOHUM00000249696	8	68097514	68098338
PseudoGene	PGOHUM00000249698	8	68481651	68482313
PseudoGene	PGOHUM00000249699	8	68495010	68495526
PseudoGene	PGOHUM00000249700	8	68761280	68761588
PseudoGene	PGOHUM00000249702	8	69413180	69414020
PseudoGene	PGOHUM00000249704	8	70358292	70358495
PseudoGene	PGOHUM00000249705	8	70706319	70706948
PseudoGene	PGOHUM00000249707	8	71185609	71186074
PseudoGene	PGOHUM00000249709	8	72808230	72808564
PseudoGene	PGOHUM00000249710	8	73341856	73342357
PseudoGene	PGOHUM00000249712	8	74563248	74564017
PseudoGene	PGOHUM00000249713	8	74743361	74743775
PseudoGene	PGOHUM00000249715	8	74896728	74897132
PseudoGene	PGOHUM00000249716	8	74968118	74968881
PseudoGene	PGOHUM00000249717	8	76214531	76214809
PseudoGene	PGOHUM00000249718	8	76288944	76289249
PseudoGene	PGOHUM00000249719	8	79073279	79073398
PseudoGene	PGOHUM00000249720	8	80432435	80432925
PseudoGene	PGOHUM00000249721	8	81213104	81213713
PseudoGene	PGOHUM00000249722	8	81263360	81263650
PseudoGene	PGOHUM00000249723	8	82156391	82156573
PseudoGene	PGOHUM00000249724	8	82167105	82167464
PseudoGene	PGOHUM00000249725	8	82539504	82539849
PseudoGene	PGOHUM00000249727	8	83891646	83892121
PseudoGene	PGOHUM00000249728	8	85074353	85074706
PseudoGene	PGOHUM00000249730	8	85591033	85592077
PseudoGene	PGOHUM00000249731	8	85860840	85861926
PseudoGene	PGOHUM00000249732	8	85998850	85999421
PseudoGene	PGOHUM00000249733	8	86726452	86728113
PseudoGene	PGOHUM00000249735	8	87055331	87055736
PseudoGene	PGOHUM00000249736	8	87515805	87517293
PseudoGene	PGOHUM00000249737	8	88879838	88880657
PseudoGene	PGOHUM00000249738	8	89497339	89498320
PseudoGene	PGOHUM00000249740	8	89748616	89749094
PseudoGene	PGOHUM00000249741	8	90842446	90842670
PseudoGene	PGOHUM00000249743	8	92169513	92170804
PseudoGene	PGOHUM00000249744	8	92929735	92930137
PseudoGene	PGOHUM00000249745	8	93984824	93986969
PseudoGene	PGOHUM00000249746	8	94658294	94659322
PseudoGene	PGOHUM00000249747	8	94861789	94862305
PseudoGene	PGOHUM00000249748	8	95365151	95365870
PseudoGene	PGOHUM00000249750	8	95606640	95606831
PseudoGene	PGOHUM00000249751	8	95700466	95700838
PseudoGene	PGOHUM00000249753	8	96416030	96416119
PseudoGene	PGOHUM00000249754	8	98877282	98877710
PseudoGene	PGOHUM00000249755	8	99645768	99646097
PseudoGene	PGOHUM00000249757	8	100708176	100710242
PseudoGene	PGOHUM00000249758	8	102349723	102349877
PseudoGene	PGOHUM00000249759	8	103166766	103166939
PseudoGene	PGOHUM00000249760	8	103430216	103430562
PseudoGene	PGOHUM00000249761	8	103515983	103516366
PseudoGene	PGOHUM00000249762	8	104028972	104029715
PseudoGene	PGOHUM00000249763	8	104097895	104098821
PseudoGene	PGOHUM00000249764	8	104099338	104100261
PseudoGene	PGOHUM00000249765	8	104101659	104102999
PseudoGene	PGOHUM00000249766	8	104671514	104672536
PseudoGene	PGOHUM00000249767	8	104780509	104781254
PseudoGene	PGOHUM00000249768	8	105578314	105578657
PseudoGene	PGOHUM00000249769	8	106023335	106023793
PseudoGene	PGOHUM00000249770	8	106749837	106749929
PseudoGene	PGOHUM00000249771	8	107227993	107229533
PseudoGene	PGOHUM00000249772	8	108659508	108660261
PseudoGene	PGOHUM00000249773	8	108995345	108996196
PseudoGene	PGOHUM00000249774	8	109584874	109585194
PseudoGene	PGOHUM00000249775	8	109664604	109665542
PseudoGene	PGOHUM00000249776	8	110428255	110429283
PseudoGene	PGOHUM00000249777	8	110482360	110483343
PseudoGene	PGOHUM00000249778	8	110790167	110794490
PseudoGene	PGOHUM00000249779	8	111567816	111568731
PseudoGene	PGOHUM00000249780	8	112237865	112238421
PseudoGene	PGOHUM00000249781	8	112392832	112393097
PseudoGene	PGOHUM00000249782	8	113551118	113551543
PseudoGene	PGOHUM00000249784	8	118067994	118068386
PseudoGene	PGOHUM00000249785	8	123103719	123103837
PseudoGene	PGOHUM00000249786	8	123781513	123782388
PseudoGene	PGOHUM00000249787	8	124135350	124135924
PseudoGene	PGOHUM00000249788	8	124249092	124249456
PseudoGene	PGOHUM00000249790	8	124364547	124364885
PseudoGene	PGOHUM00000249791	8	124412813	124414346
PseudoGene	PGOHUM00000249792	8	125154141	125155750
PseudoGene	PGOHUM00000249793	8	125164165	125164677
PseudoGene	PGOHUM00000249794	8	125313571	125314047
PseudoGene	PGOHUM00000249795	8	125932672	125934216
PseudoGene	PGOHUM00000249796	8	127084831	127086472
PseudoGene	PGOHUM00000249797	8	128304478	128304687
PseudoGene	PGOHUM00000249799	8	130741014	130741553
PseudoGene	PGOHUM00000249800	8	130876724	130877219
PseudoGene	PGOHUM00000249802	8	134338240	134338644
PseudoGene	PGOHUM00000249803	8	134766982	134767692
PseudoGene	PGOHUM00000249804	8	134768088	134768898
PseudoGene	PGOHUM00000249805	8	134958803	134959666
PseudoGene	PGOHUM00000249806	8	135685371	135685756
PseudoGene	PGOHUM00000249807	8	138708967	138710707
PseudoGene	PGOHUM00000249809	8	142469175	142470128
PseudoGene	PGOHUM00000249811	8	143939770	143940210
PseudoGene	PGOHUM00000249812	8	144077327	144077899
PseudoGene	PGOHUM00000249813	8	145103915	145105525
PseudoGene	PGOHUM00000249816	8	145933096	145933779
PseudoGene	PGOHUM00000249817	8	146220272	146220927
PseudoGene	PGOHUM00000249818	8	146273237	146273920
PseudoGene	PGOHUM00000250001	8	11786074	11787083
PseudoGene	PGOHUM00000250003	8	12560570	12561558
PseudoGene	PGOHUM00000250004	8	26236913	26239035
PseudoGene	PGOHUM00000250005	8	34180516	34181160
PseudoGene	PGOHUM00000250009	8	69437755	69438141
PseudoGene	PGOHUM00000250012	8	87672751	87674149
PseudoGene	PGOHUM00000250013	8	111117409	111118193
PseudoGene	PGOHUM00000250016	8	4644854	4646070
PseudoGene	PGOHUM00000250017	8	7115037	7117433
PseudoGene	PGOHUM00000250018	8	7122659	7125055
PseudoGene	PGOHUM00000250019	8	7130281	7132677
PseudoGene	PGOHUM00000250020	8	11113529	11114112
PseudoGene	PGOHUM00000250022	8	15800646	15801038
PseudoGene	PGOHUM00000250023	8	27696014	27696346
PseudoGene	PGOHUM00000250024	8	36746000	36746783
PseudoGene	PGOHUM00000250025	8	39203387	39233383
PseudoGene	PGOHUM00000250027	8	48068741	48069391
PseudoGene	PGOHUM00000250031	8	65244485	65244709
PseudoGene	PGOHUM00000250032	8	66067675	66067987
PseudoGene	PGOHUM00000250033	8	74502812	74503121
PseudoGene	PGOHUM00000250036	8	89555137	89555489
PseudoGene	PGOHUM00000250037	8	95577264	95577936
PseudoGene	PGOHUM00000250038	8	99794283	99794854
PseudoGene	PGOHUM00000250039	8	124300989	124302755
PseudoGene	PGOHUM00000250041	8	130742022	130742688
PseudoGene	PGOHUM00000250042	8	143507259	143507661
PseudoGene	PGOHUM00000257183	8	23340583	23341044
PseudoGene	PGOHUM00000257184	8	24811685	24813996
PseudoGene	PGOHUM00000257185	8	26868641	26869663
PseudoGene	PGOHUM00000257186	8	31077531	31078486
PseudoGene	PGOHUM00000257187	8	48114066	48114535
PseudoGene	PGOHUM00000257190	8	67679635	67680240
PseudoGene	PGOHUM00000257191	8	72361059	72361487
PseudoGene	PGOHUM00000257192	8	73121228	73153012
PseudoGene	PGOHUM00000257193	8	82518804	82538430
PseudoGene	PGOHUM00000257201	8	143655892	143656384
PseudoGene	PGOHUM00000257203	8	163458	163695
PseudoGene	PGOHUM00000257204	8	8086133	8093472
PseudoGene	PGOHUM00000257208	8	58152930	58153117
PseudoGene	PGOHUM00000257209	8	64098706	64100300
PseudoGene	PGOHUM00000257210	8	64321623	64322018
PseudoGene	PGOHUM00000257211	8	70855156	70856521
PseudoGene	PGOHUM00000257213	8	102381138	102381775
PseudoGene	PGOHUM00000257214	8	103463991	103464248
PseudoGene	PGOHUM00000257215	8	120233809	120233961
PseudoGene	PGOHUM00000257219	8	143959792	143959901
PseudoGene	PGOHUM00000258308	8	7079235	7079453
PseudoGene	PGOHUM00000258309	8	7085375	7085596
PseudoGene	PGOHUM00000258310	8	7095799	7096153
PseudoGene	PGOHUM00000258311	8	7104138	7105093
PseudoGene	PGOHUM00000258312	8	7181727	7182180
PseudoGene	PGOHUM00000258313	8	7406578	7408973
PseudoGene	PGOHUM00000258314	8	7414225	7416622
PseudoGene	PGOHUM00000258315	8	7421875	7424271
PseudoGene	PGOHUM00000258316	8	7429520	7431916
PseudoGene	PGOHUM00000258317	8	7437169	7439565
PseudoGene	PGOHUM00000258318	8	7537831	7538049
PseudoGene	PGOHUM00000258319	8	7543945	7544166
PseudoGene	PGOHUM00000258320	8	7554343	7554697
PseudoGene	PGOHUM00000258321	8	7562683	7563638
PseudoGene	PGOHUM00000258322	8	7633266	7633902
PseudoGene	PGOHUM00000258323	8	7651241	7651872
PseudoGene	PGOHUM00000258324	8	7791937	7792098
PseudoGene	PGOHUM00000258325	8	7869867	7872263
PseudoGene	PGOHUM00000258326	8	7877513	7879909
PseudoGene	PGOHUM00000258327	8	7885161	7887557
PseudoGene	PGOHUM00000258328	8	10194293	10194624
PseudoGene	PGOHUM00000258329	8	10194990	10195166
PseudoGene	PGOHUM00000258330	8	11882740	11883130
PseudoGene	PGOHUM00000258331	8	11989929	11991518
PseudoGene	PGOHUM00000258332	8	12030273	12032669
PseudoGene	PGOHUM00000258333	8	12147580	12147744
PseudoGene	PGOHUM00000258334	8	12231863	12233055
PseudoGene	PGOHUM00000258335	8	12458667	12458885
PseudoGene	PGOHUM00000258336	8	12464800	12465018
PseudoGene	PGOHUM00000258337	8	12516639	12516857
PseudoGene	PGOHUM00000258338	8	12522787	12523005
PseudoGene	PGOHUM00000258339	8	12533532	12533920
PseudoGene	PGOHUM00000258343	8	57294516	57307894
PseudoGene	PGOHUM00000258344	8	61850266	61852430
PseudoGene	PGOHUM00000258345	8	79672380	79674136
PseudoGene	PGOHUM00000258346	8	79674452	79674666
PseudoGene	PGOHUM00000258347	8	98636659	98637307
PseudoGene	PGOHUM00000258349	8	6940448	6940856
PseudoGene	PGOHUM00000258350	8	6949624	6949842
PseudoGene	PGOHUM00000258351	8	7137903	7140299
PseudoGene	PGOHUM00000258352	8	7145525	7147921
PseudoGene	PGOHUM00000258353	8	7153147	7155543
PseudoGene	PGOHUM00000258354	8	7234858	7235019
PseudoGene	PGOHUM00000258355	8	7384185	7384816
PseudoGene	PGOHUM00000258356	8	7402183	7402819
PseudoGene	PGOHUM00000258357	8	7449525	7450480
PseudoGene	PGOHUM00000258358	8	7458420	7458789
PseudoGene	PGOHUM00000258359	8	7468994	7469212
PseudoGene	PGOHUM00000258360	8	7573576	7575972
PseudoGene	PGOHUM00000258361	8	7581224	7583620
PseudoGene	PGOHUM00000258362	8	7588872	7591268
PseudoGene	PGOHUM00000258363	8	7596520	7598915
PseudoGene	PGOHUM00000258364	8	7604167	7606563
PseudoGene	PGOHUM00000258365	8	7611815	7614211
PseudoGene	PGOHUM00000258366	8	7619463	7621859
PseudoGene	PGOHUM00000258367	8	7627110	7629507
PseudoGene	PGOHUM00000258368	8	7843234	7843687
PseudoGene	PGOHUM00000258369	8	7897517	7898472
PseudoGene	PGOHUM00000258370	8	7906417	7906786
PseudoGene	PGOHUM00000258371	8	7916981	7917196
PseudoGene	PGOHUM00000258372	8	7923120	7923338
PseudoGene	PGOHUM00000258374	8	12246096	12246461
PseudoGene	PGOHUM00000258375	8	30097954	30098369
PseudoGene	PGOHUM00000258376	8	43147685	43157248
PseudoGene	PGOHUM00000258377	8	43211892	43218659
PseudoGene	PGOHUM00000258378	8	145472833	145485324
PseudoGene	PGOHUM00000260393	8	11891123	11892132
PseudoGene	PGOHUM00000260394	8	12216545	12217114
PseudoGene	PGOHUM00000260395	8	12541658	12542655
PseudoGene	PGOHUM00000260397	8	36178282	36178811
PseudoGene	PGOHUM00000260399	8	43075096	43075952
PseudoGene	PGOHUM00000260400	8	49886542	49887341
PseudoGene	PGOHUM00000260401	8	50652779	50653881
PseudoGene	PGOHUM00000260404	8	60733683	60733870
PseudoGene	PGOHUM00000260407	8	63767869	63769252
PseudoGene	PGOHUM00000260408	8	64048969	64049485
PseudoGene	PGOHUM00000260410	8	81213249	81213753
PseudoGene	PGOHUM00000260411	8	86554957	86556762
PseudoGene	PGOHUM00000260412	8	86775087	86777113
PseudoGene	PGOHUM00000260413	8	86839131	86840942
PseudoGene	PGOHUM00000260414	8	87669612	87672552
PseudoGene	PGOHUM00000260415	8	88880084	88880826
PseudoGene	PGOHUM00000260416	8	99425538	99426012
PseudoGene	PGOHUM00000260417	8	102236207	102236801
PseudoGene	PGOHUM00000260418	8	102540894	102541344
PseudoGene	PGOHUM00000260419	8	104580817	104581206
PseudoGene	PGOHUM00000260423	8	145157835	145158068
PseudoGene	PGOHUM00000260426	8	5220985	5221286
PseudoGene	PGOHUM00000260427	8	12003757	12004141
PseudoGene	PGOHUM00000260428	8	18228092	18228990
PseudoGene	PGOHUM00000260429	8	19095674	19098721
PseudoGene	PGOHUM00000260431	8	36952872	36953889
PseudoGene	PGOHUM00000260434	8	52272702	52273081
PseudoGene	PGOHUM00000260435	8	54106982	54107935
PseudoGene	PGOHUM00000260438	8	63775749	63776564
PseudoGene	PGOHUM00000260441	8	69089064	69089443
PseudoGene	PGOHUM00000260446	8	111161211	111161300
PseudoGene	PGOHUM00000260447	8	137100779	137100859
PseudoGene	PGOHUM00000261514	8	48504885	48505170
PseudoGene	PGOHUM00000261515	8	83203913	83204696
PseudoGene	PGOHUM00000261516	8	92921964	92922419
PseudoGene	PGOHUM00000261517	8	102541677	102541796
PseudoGene	PGOHUM00000261518	8	145738613	145738844
PseudoGene	PGOHUM00000261519	8	28667588	28667931
PseudoGene	PGOHUM00000261520	8	30209524	30210819
PseudoGene	PGOHUM00000261521	8	62490734	62492227
PseudoGene	PGOHUM00000261522	8	82720007	82720914
PseudoGene	PGOHUM00000261523	8	87028988	87029352
PseudoGene	PGOHUM00000261524	8	114388898	114389157
PseudoGene	PGOHUM00000262016	8	55435266	55435875
PseudoGene	PGOHUM00000262017	8	33380684	33380806
PseudoGene	PGOHUM00000262018	8	70041836	70042571
PseudoGene	PGOHUM00000262497	8	163252	163707
PseudoGene	PGOHUM00000262498	8	17453688	17453888
PseudoGene	PGOHUM00000262499	8	29974993	29975295
PseudoGene	PGOHUM00000262502	8	145516165	145516239
PseudoGene	PGOHUM00000263190	8	5312823	5313184
PseudoGene	PGOHUM00000263191	8	36652977	36653356
PseudoGene	PGOHUM00000263192	8	36845510	36845928
PseudoGene	PGOHUM00000263193	8	39358004	39358168
PseudoGene	PGOHUM00000263194	8	39362974	39363045
PseudoGene	PGOHUM00000263197	8	59025767	59026178
PseudoGene	PGOHUM00000263198	8	63055870	63057347
PseudoGene	PGOHUM00000263199	8	106300075	106300593
PseudoGene	PGOHUM00000263200	8	11032560	11033049
PseudoGene	PGOHUM00000263201	8	29489607	29489923
PseudoGene	PGOHUM00000263202	8	36952709	36952861
PseudoGene	PGOHUM00000263203	8	39394030	39394240
PseudoGene	PGOHUM00000263204	8	41958836	41959325
PseudoGene	PGOHUM00000263205	8	55750028	55750186
PseudoGene	PGOHUM00000263206	8	58196718	58197171
PseudoGene	PGOHUM00000263207	8	61818618	61819012
PseudoGene	PGOHUM00000263208	8	68318750	68319257
PseudoGene	PGOHUM00000263209	8	95903476	95904302
PseudoGene	PGOHUM00000263210	8	141049992	141050449
PseudoGene	PGOHUM00000263524	8	143745772	143747477
PseudoGene	PGOHUM00000263525	8	146202174	146203925
PseudoGene	PGOHUM00000263526	8	12037859	12037987
PseudoGene	PGOHUM00000263527	8	12216872	12217009
PseudoGene	PGOHUM00000263528	8	23064666	23064879
PseudoGene	PGOHUM00000263529	8	43169093	43169336
PseudoGene	PGOHUM00000263530	8	91713777	91713989
PseudoGene	PGOHUM00000235941	9	52450	73374
PseudoGene	PGOHUM00000235942	9	1151803	1152140
PseudoGene	PGOHUM00000235943	9	1164569	1164867
PseudoGene	PGOHUM00000235944	9	2875445	2876426
PseudoGene	PGOHUM00000235945	9	2900323	2900804
PseudoGene	PGOHUM00000235946	9	3364335	3364790
PseudoGene	PGOHUM00000235947	9	4768630	4769895
PseudoGene	PGOHUM00000235948	9	4781471	4782077
PseudoGene	PGOHUM00000235953	9	5091608	5092079
PseudoGene	PGOHUM00000235954	9	5193337	5193558
PseudoGene	PGOHUM00000235955	9	5418371	5418976
PseudoGene	PGOHUM00000235956	9	5855786	5856426
PseudoGene	PGOHUM00000235957	9	6639129	6639392
PseudoGene	PGOHUM00000235958	9	6669272	6670008
PseudoGene	PGOHUM00000235959	9	6734598	6735076
PseudoGene	PGOHUM00000235960	9	7477043	7478320
PseudoGene	PGOHUM00000235961	9	7874951	7875409
PseudoGene	PGOHUM00000235962	9	10829758	10830308
PseudoGene	PGOHUM00000235963	9	11011749	11013098
PseudoGene	PGOHUM00000235964	9	11618499	11618621
PseudoGene	PGOHUM00000235965	9	12972845	12973437
PseudoGene	PGOHUM00000235966	9	13022348	13022872
PseudoGene	PGOHUM00000235967	9	14040745	14041860
PseudoGene	PGOHUM00000235969	9	14531936	14532040
PseudoGene	PGOHUM00000235971	9	15034168	15048055
PseudoGene	PGOHUM00000235972	9	15524577	15524705
PseudoGene	PGOHUM00000235973	9	15527134	15527681
PseudoGene	PGOHUM00000235974	9	16775574	16775842
PseudoGene	PGOHUM00000235975	9	17096300	17096447
PseudoGene	PGOHUM00000235976	9	17447146	17448529
PseudoGene	PGOHUM00000235977	9	17589461	17590774
PseudoGene	PGOHUM00000235979	9	19200349	19201044
PseudoGene	PGOHUM00000235980	9	19383218	19383885
PseudoGene	PGOHUM00000235981	9	19460927	19461301
PseudoGene	PGOHUM00000235982	9	19895798	19895992
PseudoGene	PGOHUM00000235983	9	19957369	19958249
PseudoGene	PGOHUM00000235984	9	19967237	19967992
PseudoGene	PGOHUM00000235986	9	21058792	21059292
PseudoGene	PGOHUM00000235987	9	21135922	21136349
PseudoGene	PGOHUM00000235988	9	21178609	21179187
PseudoGene	PGOHUM00000235989	9	21190670	21191243
PseudoGene	PGOHUM00000235990	9	21209205	21209778
PseudoGene	PGOHUM00000235991	9	21231282	21231858
PseudoGene	PGOHUM00000235992	9	21278052	21278618
PseudoGene	PGOHUM00000235994	9	26880167	26880547
PseudoGene	PGOHUM00000235997	9	28150577	28150838
PseudoGene	PGOHUM00000235998	9	28598662	28599278
PseudoGene	PGOHUM00000235999	9	29825069	29826503
PseudoGene	PGOHUM00000236000	9	30558881	30559479
PseudoGene	PGOHUM00000236001	9	30670985	30671580
PseudoGene	PGOHUM00000236002	9	30671710	30671964
PseudoGene	PGOHUM00000236003	9	30799466	30800746
PseudoGene	PGOHUM00000236006	9	32333458	32334352
PseudoGene	PGOHUM00000236007	9	32566377	32567124
PseudoGene	PGOHUM00000236008	9	32676067	32676518
PseudoGene	PGOHUM00000236009	9	32727064	32727462
PseudoGene	PGOHUM00000236010	9	32979556	32980397
PseudoGene	PGOHUM00000236011	9	33019703	33020130
PseudoGene	PGOHUM00000236013	9	33523514	33523715
PseudoGene	PGOHUM00000236016	9	33968075	33968515
PseudoGene	PGOHUM00000236017	9	34109172	34109965
PseudoGene	PGOHUM00000236019	9	34223985	34224626
PseudoGene	PGOHUM00000236022	9	35001339	35002991
PseudoGene	PGOHUM00000236023	9	35147581	35149277
PseudoGene	PGOHUM00000236024	9	35859065	35859947
PseudoGene	PGOHUM00000236025	9	35874810	35875191
PseudoGene	PGOHUM00000236026	9	35943207	35943931
PseudoGene	PGOHUM00000236027	9	35971344	35972315
PseudoGene	PGOHUM00000236028	9	35991342	35992282
PseudoGene	PGOHUM00000236029	9	36002912	36003864
PseudoGene	PGOHUM00000236031	9	37205130	37205365
PseudoGene	PGOHUM00000236032	9	37490421	37490890
PseudoGene	PGOHUM00000236033	9	37835806	37836039
PseudoGene	PGOHUM00000236034	9	38452782	38454367
PseudoGene	PGOHUM00000236035	9	38487830	38488204
PseudoGene	PGOHUM00000236037	9	38504576	38505509
PseudoGene	PGOHUM00000236039	9	38567398	38569179
PseudoGene	PGOHUM00000236040	9	38595471	38596376
PseudoGene	PGOHUM00000236042	9	39261297	39261839
PseudoGene	PGOHUM00000236043	9	39368374	39368708
PseudoGene	PGOHUM00000236044	9	39385751	39385828
PseudoGene	PGOHUM00000236047	9	39654232	39655521
PseudoGene	PGOHUM00000236048	9	39722428	39768402
PseudoGene	PGOHUM00000236049	9	39790547	39791089
PseudoGene	PGOHUM00000236050	9	39897657	39897991
PseudoGene	PGOHUM00000236051	9	39915050	39915127
PseudoGene	PGOHUM00000236052	9	39973736	39974794
PseudoGene	PGOHUM00000236053	9	40063129	40063810
PseudoGene	PGOHUM00000236054	9	40371849	40372530
PseudoGene	PGOHUM00000236055	9	40491614	40582451
PseudoGene	PGOHUM00000236056	9	40499533	40500154
PseudoGene	PGOHUM00000236057	9	40604553	40605095
PseudoGene	PGOHUM00000236058	9	40712981	40713312
PseudoGene	PGOHUM00000236059	9	40730493	40730570
PseudoGene	PGOHUM00000236060	9	41054830	41056158
PseudoGene	PGOHUM00000236061	9	41214978	41215175
PseudoGene	PGOHUM00000236063	9	41327147	41327335
PseudoGene	PGOHUM00000236064	9	41418935	41424676
PseudoGene	PGOHUM00000236065	9	41513366	41513700
PseudoGene	PGOHUM00000236066	9	41530831	41530908
PseudoGene	PGOHUM00000236069	9	41799258	41800546
PseudoGene	PGOHUM00000236070	9	41884768	41886196
PseudoGene	PGOHUM00000236071	9	41923250	41927567
PseudoGene	PGOHUM00000236072	9	41962556	41963943
PseudoGene	PGOHUM00000236073	9	42128840	42129413
PseudoGene	PGOHUM00000236074	9	42332813	42338938
PseudoGene	PGOHUM00000236076	9	42478004	42478712
PseudoGene	PGOHUM00000236077	9	42491165	42492067
PseudoGene	PGOHUM00000236078	9	42758709	42758810
PseudoGene	PGOHUM00000236079	9	42998221	42998446
PseudoGene	PGOHUM00000236080	9	43007108	43008297
PseudoGene	PGOHUM00000236081	9	43031155	43031437
PseudoGene	PGOHUM00000236082	9	43031960	43032282
PseudoGene	PGOHUM00000236083	9	43062963	43064003
PseudoGene	PGOHUM00000236085	9	43097020	43097405
PseudoGene	PGOHUM00000236086	9	43097496	43098067
PseudoGene	PGOHUM00000236087	9	43318623	43319563
PseudoGene	PGOHUM00000236088	9	43425716	43427044
PseudoGene	PGOHUM00000236089	9	43518598	43518742
PseudoGene	PGOHUM00000236090	9	43614729	43615165
PseudoGene	PGOHUM00000236092	9	43839042	43840026
PseudoGene	PGOHUM00000236093	9	44020285	44020567
PseudoGene	PGOHUM00000236094	9	44021088	44021413
PseudoGene	PGOHUM00000236095	9	44047023	44047821
PseudoGene	PGOHUM00000236098	9	44076317	44118444
PseudoGene	PGOHUM00000236100	9	44082447	44083011
PseudoGene	PGOHUM00000236101	9	44174322	44175727
PseudoGene	PGOHUM00000236102	9	44214155	44218376
PseudoGene	PGOHUM00000236104	9	44344307	44345690
PseudoGene	PGOHUM00000236106	9	44477555	44478494
PseudoGene	PGOHUM00000236107	9	44584986	44586314
PseudoGene	PGOHUM00000236108	9	44673711	44673908
PseudoGene	PGOHUM00000236109	9	44821612	44821978
PseudoGene	PGOHUM00000236110	9	44873613	44873997
PseudoGene	PGOHUM00000236113	9	44990650	44991061
PseudoGene	PGOHUM00000236114	9	44994489	44994849
PseudoGene	PGOHUM00000236116	9	45002051	45002242
PseudoGene	PGOHUM00000236118	9	45080384	45081297
PseudoGene	PGOHUM00000236119	9	45415843	45415965
PseudoGene	PGOHUM00000236120	9	45424056	45424641
PseudoGene	PGOHUM00000236121	9	45424788	45425064
PseudoGene	PGOHUM00000236128	9	45656241	45656545
PseudoGene	PGOHUM00000236129	9	45727443	45727852
PseudoGene	PGOHUM00000236130	9	45729909	45730275
PseudoGene	PGOHUM00000236132	9	45737476	45737667
PseudoGene	PGOHUM00000236135	9	46042426	46042730
PseudoGene	PGOHUM00000236136	9	46113634	46114039
PseudoGene	PGOHUM00000236138	9	46121205	46121396
PseudoGene	PGOHUM00000236140	9	46201441	46202339
PseudoGene	PGOHUM00000236141	9	46333924	46334282
PseudoGene	PGOHUM00000236143	9	46669137	46669441
PseudoGene	PGOHUM00000236144	9	46786252	46787635
PseudoGene	PGOHUM00000236146	9	46918104	46919042
PseudoGene	PGOHUM00000236147	9	47021334	47022702
PseudoGene	PGOHUM00000236148	9	65493616	65494052
PseudoGene	PGOHUM00000236150	9	65509393	65509581
PseudoGene	PGOHUM00000236151	9	65696706	65697387
PseudoGene	PGOHUM00000236152	9	65978754	65979669
PseudoGene	PGOHUM00000236153	9	66081968	66083335
PseudoGene	PGOHUM00000236154	9	66161645	66161838
PseudoGene	PGOHUM00000236155	9	66333512	66333760
PseudoGene	PGOHUM00000236156	9	66342524	66343711
PseudoGene	PGOHUM00000236157	9	66367722	66368004
PseudoGene	PGOHUM00000236158	9	66368525	66368850
PseudoGene	PGOHUM00000236159	9	66394460	66395258
PseudoGene	PGOHUM00000236160	9	66516671	66518017
PseudoGene	PGOHUM00000236162	9	66836868	66837011
PseudoGene	PGOHUM00000236163	9	67272041	67281857
PseudoGene	PGOHUM00000236167	9	68176989	68177562
PseudoGene	PGOHUM00000236170	9	68357278	68358560
PseudoGene	PGOHUM00000236171	9	68370607	68370975
PseudoGene	PGOHUM00000236172	9	68371617	68371877
PseudoGene	PGOHUM00000236173	9	68377553	68378030
PseudoGene	PGOHUM00000236175	9	68413482	68414239
PseudoGene	PGOHUM00000236176	9	68430148	68438693
PseudoGene	PGOHUM00000236179	9	69485455	69486164
PseudoGene	PGOHUM00000236180	9	69498585	69499487
PseudoGene	PGOHUM00000236181	9	69633980	69643803
PseudoGene	PGOHUM00000236182	9	69718152	69721729
PseudoGene	PGOHUM00000236183	9	69749487	69749642
PseudoGene	PGOHUM00000236184	9	69749775	69750171
PseudoGene	PGOHUM00000236185	9	69777471	69777779
PseudoGene	PGOHUM00000236186	9	69823284	69823839
PseudoGene	PGOHUM00000236190	9	70116174	70116335
PseudoGene	PGOHUM00000236191	9	70116468	70116864
PseudoGene	PGOHUM00000236192	9	70144132	70144437
PseudoGene	PGOHUM00000236193	9	70181518	70182141
PseudoGene	PGOHUM00000236194	9	70183213	70183504
PseudoGene	PGOHUM00000236195	9	70214711	70214887
PseudoGene	PGOHUM00000236197	9	70366633	70366788
PseudoGene	PGOHUM00000236198	9	70366921	70367317
PseudoGene	PGOHUM00000236202	9	70728017	70734145
PseudoGene	PGOHUM00000236203	9	71403480	71404586
PseudoGene	PGOHUM00000236204	9	71722840	71723130
PseudoGene	PGOHUM00000236205	9	73531627	73532424
PseudoGene	PGOHUM00000236206	9	74622800	74623052
PseudoGene	PGOHUM00000236207	9	74722738	74723228
PseudoGene	PGOHUM00000236208	9	75060665	75060898
PseudoGene	PGOHUM00000236209	9	75270754	75271108
PseudoGene	PGOHUM00000236210	9	75356071	75356520
PseudoGene	PGOHUM00000236211	9	76089292	76091000
PseudoGene	PGOHUM00000236212	9	76486166	76488237
PseudoGene	PGOHUM00000236213	9	78016808	78017908
PseudoGene	PGOHUM00000236214	9	78339138	78339488
PseudoGene	PGOHUM00000236215	9	78901413	78902377
PseudoGene	PGOHUM00000236216	9	79164201	79164687
