database	gene_symbol	cnv_score	chr	start	end
exac_v3	AP1S1	1.040282197	7	100797678	100804877
exac_v3	NAT16	1.061260838	7	100813774	100823557
exac_v3	MOGAT3	0.413009857	7	100838288	100844302
exac_v3	PLOD3	0.405456211	7	100849258	100861701
exac_v3	ZNHIT1	0.298098213	7	100860949	100867471
exac_v3	CLDN15	0.234108531	7	100875373	100882101
exac_v3	FIS1	0.397713337	7	100882739	100895597
exac_v3	RABL5	-0.367620868	7	100956975	100965104
exac_v3	MYL10	-0.56780743	7	101256605	101272576
exac_v3	CUX1	0.273537146	7	101458959	101927249
exac_v3	ORAI2	0.956352128	7	102073553	102097268
exac_v3	ALKBH4	0.295081415	7	102096685	102105323
exac_v3	LRRC17	0.195798401	7	102553438	102585396
exac_v3	ARMC10	-1.77558568	7	102715328	102740205
exac_v3	NAPEPLD	0.294088485	7	102740223	102790007
exac_v3	PMPCB	0.195357375	7	102937869	102969958
exac_v3	DNAJC2	0.937639094	7	102952921	102985320
exac_v3	PSMC2	0.687226384	7	102984701	103009842
exac_v3	SLC26A5	0.485279095	7	102993177	103086624
exac_v3	RELN	1.676506531	7	103112231	103629963
exac_v3	C7orf50	-0.498471696	7	1036622	1177896
exac_v3	ORC5	-0.058985219	7	103766788	103848495
exac_v3	KMT2E	0.675767294	7	104654626	104754808
exac_v3	SRPK2	-0.799437964	7	104751151	105039755
exac_v3	PUS7	-1.499183392	7	105080108	105162714
exac_v3	RINT1	-1.24463383	7	105172532	105208124
exac_v3	ATXN7L1	-0.461153414	7	105245514	105517050
exac_v3	CDHR3	-1.771215756	7	105517242	105676877
exac_v3	SYPL1	-0.200343149	7	105730949	105753022
exac_v3	NAMPT	0.165160105	7	105888731	105926772
exac_v3	PIK3CG	0.493826262	7	106505723	106547590
exac_v3	PRKAR2B	0.173286606	7	106685094	106802256
exac_v3	HBP1	-0.134995433	7	106809406	106842974
exac_v3	COG5	-1.720200873	7	106842000	107204959
exac_v3	GPR22	0.046272015	7	107110463	107116098
exac_v3	DUS4L	-0.088125041	7	107203929	107218906
exac_v3	BCAP29	0.140519176	7	107220422	107269615
exac_v3	SLC26A4	-0.289087572	7	107301080	107358254
exac_v3	CBLL1	0.44486569	7	107384142	107402112
exac_v3	SLC26A3	0.388181737	7	107405912	107443670
exac_v3	DLD	0.341991434	7	107531415	107572175
exac_v3	LAMB1	0.505397706	7	107564244	107643700
exac_v3	LAMB4	-1.257711292	7	107663993	107770801
exac_v3	NRCAM	0.717557471	7	107788068	108097161
exac_v3	PNPLA8	-0.137120329	7	108110866	108210110
exac_v3	THAP5	0.201173025	7	108194987	108210194
exac_v3	DNAJB9	0.534327025	7	108210012	108215294
exac_v3	C7orf66	0.909631735	7	108524032	108524644
exac_v3	NDUFA4	-0.460178797	7	10971578	10979883
exac_v3	PHF14	-0.721478013	7	11013499	11209250
exac_v3	IMMP2L	-2.471627899	7	110303110	111202573
exac_v3	LRRN3	0.381363938	7	110731062	110765510
exac_v3	DOCK4	-0.939650664	7	111366166	111846466
exac_v3	ZNF277	-0.944793252	7	111846643	111983151
exac_v3	IFRD1	-0.301595867	7	112063023	112121072
exac_v3	LSMEM1	0.116760149	7	112120908	112131117
exac_v3	TMEM168	0.539209097	7	112402437	112430647
exac_v3	GPR85	0.721053131	7	112718386	112727833
exac_v3	PPP1R3A	0.614648861	7	113516832	113715975
exac_v3	FOXP2	-1.476267821	7	113726382	114333827
exac_v3	THSD7A	-0.420792003	7	11409984	11871824
exac_v3	TFEC	0.654770233	7	115575202	115799950
exac_v3	TES	-0.293946922	7	115850547	115898837
exac_v3	CAV1	-0.029707153	7	116164839	116201233
exac_v3	MET	0.663736084	7	116312444	116438440
exac_v3	CAPZA2	-1.153811627	7	116451124	116562103
exac_v3	ST7	-0.840681723	7	116593292	116870157
exac_v3	WNT2	-0.155476898	7	116916685	116963343
exac_v3	ASZ1	-0.227907147	7	117003276	117068177
exac_v3	CFTR	-1.552173683	7	117105838	117356025
exac_v3	CTTNBP2	-0.922328149	7	117350705	117514193
exac_v3	NAA38	-0.564289742	7	117824086	117832878
exac_v3	ANKRD7	-0.444441083	7	117854727	117882785
exac_v3	ZFAND2A	-1.760014036	7	1191707	1200395
exac_v3	KCND2	-0.152170805	7	119913722	120390385
exac_v3	TSPAN12	-0.232197818	7	120427376	120498456
exac_v3	ING3	0.295838761	7	120590803	120617270
exac_v3	CPED1	-0.3693288	7	120628731	120937498
exac_v3	WNT16	-0.391104241	7	120965421	120981158
exac_v3	FAM3C	-0.036417224	7	120988905	121036418
exac_v3	PTPRZ1	-0.198054466	7	121513143	121702090
exac_v3	AASS	-1.402252748	7	121715701	121784334
exac_v3	FEZF1	0.172553724	7	121941448	121950745
exac_v3	CADPS2	0.179998595	7	121958481	122526813
exac_v3	RNF133	0.023545095	7	122337766	122339210
exac_v3	RNF148	0.318154882	7	122341718	122343021
exac_v3	TMEM106B	-0.157927027	7	12250867	12282993
exac_v3	TAS2R16	0.44396686	7	122634759	122635754
exac_v3	SLC13A1	-1.875490758	7	122753585	122840040
exac_v3	IQUB	0.458694384	7	123092454	123175131
exac_v3	NDUFA5	-0.806626721	7	123177051	123198309
exac_v3	ASB15	0.069469333	7	123207064	123277951
exac_v3	LMOD2	-0.473271833	7	123295861	123304344
exac_v3	WASL	-0.243587913	7	123321989	123389121
exac_v3	HYAL4	0.501789611	7	123469037	123517532
exac_v3	SPAM1	0.530898671	7	123565286	123611468
exac_v3	GPR37	0.101903407	7	124386051	124405681
exac_v3	POT1	0.17574342	7	124462440	124570037
exac_v3	GRM8	-1.179078317	7	126078652	126893348
exac_v3	SCIN	-0.171987207	7	12610203	12693228
exac_v3	ZNF800	0.147521563	7	126986844	127071978
exac_v3	GCC1	-0.059020671	7	127220672	127233665
exac_v3	ARF5	0.28916935	7	127228399	127231759
exac_v3	FSCN3	-0.023336934	7	127231463	127242198
exac_v3	PAX4	0.220973126	7	127250346	127255982
exac_v3	ARL4A	0.793711735	7	12726481	12730559
exac_v3	SND1	0.219060642	7	127292234	127732661
exac_v3	LRRC4	-0.547153529	7	127667124	127672160
exac_v3	LEP	0.159363796	7	127881337	127897681
exac_v3	RBM28	-0.171120778	7	127937738	127983962
exac_v3	IMPDH1	-0.661603707	7	128032331	128050306
exac_v3	METTL2B	-2.471627899	7	128116783	128146656
exac_v3	FAM71F2	-0.024744516	7	128312342	128326929
exac_v3	FAM71F1	-0.340296545	7	128349115	128371797
exac_v3	CALU	0.80844962	7	128379346	128411861
exac_v3	OPN1SW	0.676151195	7	128412545	128415844
exac_v3	CCDC136	0.686412815	7	128430811	128462186
exac_v3	FLNC	-0.236853094	7	128470431	128499328
exac_v3	ATP6V1F	0.193472488	7	128502880	128505898
exac_v3	IRF5	0.380868136	7	128577666	128590089
exac_v3	TNPO3	1.352542724	7	128594948	128695198
exac_v3	TSPAN33	1.110274315	7	128784712	128808671
exac_v3	SMO	0.604623579	7	128828713	128853386
exac_v3	AHCYL2	-1.009286689	7	128864864	129070052
exac_v3	STRIP2	0.381685855	7	129074274	129128240
exac_v3	NRF1	1.02676382	7	129251555	129396922
exac_v3	UBE2H	0.233597361	7	129470572	129592789
exac_v3	ZC3HC1	0.920917529	7	129658126	129691291
exac_v3	KLHDC10	0.985278922	7	129710350	129775560
exac_v3	TMEM209	0.643729187	7	129804555	129847610
exac_v3	SSMEM1	0.726223403	7	129847700	129856683
exac_v3	CPA2	0.619206584	7	129906667	129929638
exac_v3	CPA4	0.775105511	7	129932974	129964020
exac_v3	CPA5	0.52234831	7	129984630	130008571
exac_v3	CPA1	0.261815533	7	130020180	130027955
exac_v3	CEP41	0.714474888	7	130033612	130082274
exac_v3	MEST	-1.263988266	7	130126012	130146133
exac_v3	COPG2	-0.427945649	7	130146089	130353598
exac_v3	TSGA13	-0.046126249	7	130353488	130372268
exac_v3	MKLN1	0.93074086	7	130794855	131181395
exac_v3	PODXL	0.690028206	7	131185021	131242976
exac_v3	PLXNA4	-2.471627899	7	131808091	132333447
exac_v3	CHCHD3	-0.219648791	7	132469629	132766848
exac_v3	EXOC4	-2.149509561	7	132937829	133751342
exac_v3	LRGUK	-1.748571749	7	133812052	133949343
exac_v3	SLC35B4	-0.014151443	7	133974084	134001803
exac_v3	AKR1B1	-2.471627899	7	134127102	134144036
exac_v3	AKR1B10	-2.471627899	7	134212344	134226160
exac_v3	AKR1B15	-2.471627899	7	134233888	134264627
exac_v3	BPGM	0.545843184	7	134331560	134364565
exac_v3	CALD1	0.823322189	7	134429003	134655479
exac_v3	C7orf49	0.606578732	7	134777115	134855547
exac_v3	WDR91	0.555330751	7	134868590	134896316
exac_v3	STRA8	0.548617876	7	134916731	134943244
exac_v3	CNOT4	0.916636033	7	135046547	135194875
exac_v3	NUP205	0.161295695	7	135242667	135333505
exac_v3	C7orf73	0.341023575	7	135347244	135378166
exac_v3	SLC13A4	-1.22010018	7	135365985	135414006
exac_v3	FAM180A	1.332843335	7	135413096	135433594
exac_v3	MTPN	1.121692388	7	135611509	135662101
exac_v3	CHRM2	-0.071049119	7	136553416	136705002
exac_v3	PTN	0.084109902	7	136912088	137028611
exac_v3	DGKI	0.163240298	7	137065783	137531838
exac_v3	CREB3L2	0.46353657	7	137559725	137686813
exac_v3	AKR1D1	0.968974529	7	137687070	137802732
exac_v3	TRIM24	1.007021715	7	138145079	138274738
exac_v3	SVOPL	-0.481224465	7	138279030	138386097
exac_v3	ATP6V0A4	0.565296631	7	138391040	138484305
exac_v3	KIAA1549	0.75238721	7	138516126	138666064
exac_v3	ZC3HAV1L	-0.374163662	7	138710452	138720775
exac_v3	ZC3HAV1	-0.012640962	7	138728266	138794465
exac_v3	TTC26	0.802998416	7	138818490	138876732
exac_v3	UBN2	0.825369357	7	138915102	138992982
exac_v3	C7orf55	0.149202072	7	139024203	139031065
exac_v3	C7orf55-LUC7L2	-0.05460627	7	139025105	139108198
exac_v3	LUC7L2	0.016506524	7	139026106	139107345
exac_v3	KLRG2	-0.399023944	7	139137436	139168458
exac_v3	HIPK2	-0.107518399	7	139246316	139477577
exac_v3	ETV1	-0.682951535	7	13930853	14031050
exac_v3	TBXAS1	-0.570883142	7	139476850	139720125
exac_v3	PARP12	0.157629284	7	139723544	139763521
exac_v3	JHDM1D	1.043466566	7	139784546	139876835
exac_v3	SLC37A3	-2.471627899	7	139993493	140104233
exac_v3	RAB19	-2.01234141	7	140103843	140126050
exac_v3	MKRN1	0.192057292	7	140152840	140179369
exac_v3	DENND2A	-1.7458697	7	140218220	140373793
exac_v3	ADCK2	-0.278761472	7	140372953	140396061
exac_v3	NDUFB2	-0.030363774	7	140390577	140422590
exac_v3	BRAF	0.59204831	7	140419127	140624564
exac_v3	MRPS33	0.733689063	7	140705854	140715028
exac_v3	AGK	1.045997216	7	141250989	141355044
exac_v3	KIAA1147	0.439521167	7	141356528	141401953
exac_v3	WEE2	0.744777772	7	141408153	141431071
exac_v3	SSBP1	1.078968305	7	141438121	141487722
exac_v3	TAS2R3	1.416661109	7	141463897	141464997
exac_v3	TAS2R4	1.5286903	7	141478242	141479235
exac_v3	TAS2R5	0.503181466	7	141490017	141491166
exac_v3	PRSS37	0.293478919	7	141536086	141541287
exac_v3	OR9A4	0.193457122	7	141618617	141619709
exac_v3	CLEC5A	-0.222801253	7	141627157	141646807
exac_v3	TAS2R38	-0.009102283	7	141672431	141673573
exac_v3	DGKB	-0.881775346	7	14184674	15014402
exac_v3	PRSS58	-0.53102484	7	141951963	141957878
exac_v3	PRSS1	-2.471627899	7	142457319	142460923
exac_v3	EPHB6	0.796145024	7	142552792	142568847
exac_v3	TRPV6	0.704247986	7	142568956	142583507
exac_v3	TRPV5	0.729268153	7	142605267	142630905
exac_v3	C7orf34	0.361454992	7	142636440	142637955
exac_v3	TMEM139	0.680328938	7	142977050	142985141
exac_v3	CASP2	0.295179623	7	142985308	143004789
exac_v3	CLCN1	0.364736559	7	143013219	143049176
exac_v3	FAM131B	0.00765251	7	143050493	143059863
exac_v3	ZYX	0.279226742	7	143078173	143088204
exac_v3	EPHA1	0.09558014	7	143087382	143105985
exac_v3	TAS2R60	-0.320122472	7	143140546	143141502
exac_v3	TAS2R41	-0.646908986	7	143174966	143175889
exac_v3	OR2F2	-2.132110103	7	143632259	143633372
exac_v3	OR2F1	-2.108640349	7	143657027	143658108
exac_v3	OR6B1	-2.471627899	7	143701022	143702068
exac_v3	OR2A5	-1.779773604	7	143747461	143748473
exac_v3	OR2A25	-1.99009759	7	143771275	143772288
exac_v3	OR2A12	-2.14786765	7	143792141	143793186
exac_v3	OR2A2	-2.045000824	7	143806607	143807657
exac_v3	NOBOX	-0.972166931	7	144094333	144107320
exac_v3	TPK1	-0.17531564	7	144149034	144533488
exac_v3	CNTNAP2	0.472669463	7	145813453	148118090
exac_v3	MICALL2	-1.818817807	7	1468101	1499138
exac_v3	C7orf33	0.716687917	7	148287657	148312952
exac_v3	CUL1	0.068536881	7	148395006	148498128
exac_v3	EZH2	1.067756233	7	148504475	148581413
exac_v3	PDIA4	0.28782059	7	148700154	148725733
exac_v3	ZNF786	-0.555566412	7	148766735	148787874
exac_v3	ZNF425	-1.461615463	7	148799876	148823438
exac_v3	ZNF398	0.355720288	7	148823508	148880116
exac_v3	ZNF282	0.491200633	7	148892577	148923339
exac_v3	ZNF212	0.624309467	7	148936742	148952700
exac_v3	ZNF777	0.164117789	7	149128454	149158214
exac_v3	ZNF746	0.485242235	7	149169885	149194908
exac_v3	KRBA1	-0.31358639	7	149411872	149431664
exac_v3	ZNF467	-0.466989165	7	149461271	149470568
exac_v3	ZNF862	-2.471627899	7	149535456	149564568
exac_v3	ATP6V0E2	-2.471627899	7	149570057	149577784
exac_v3	ACTR3C	-2.471627899	7	149941005	150020814
exac_v3	ZBED6CL	1.100847702	7	150026938	150029808
exac_v3	RARRES2	0.057166801	7	150035408	150038763
exac_v3	REPIN1	0.766297399	7	150065278	150071133
exac_v3	GIMAP8	0.397629794	7	150147718	150176480
exac_v3	GIMAP7	1.278938842	7	150211918	150218161
exac_v3	GIMAP4	1.440312347	7	150264365	150271041
exac_v3	GIMAP6	1.052073033	7	150322463	150329473
exac_v3	GIMAP2	-0.154529822	7	150382785	150390729
exac_v3	GIMAP1	0.230675746	7	150413645	150421372
exac_v3	GIMAP5	0.153875454	7	150419341	150447121
exac_v3	TMEM176B	0.441276207	7	150488373	150498448
exac_v3	TMEM176A	0.700844273	7	150497491	150502208
exac_v3	AOC1	-2.471627899	7	150521715	150558592
exac_v3	KCNH2	0.759675029	7	150642049	150675403
exac_v3	NOS3	1.035659493	7	150688083	150711676
exac_v3	ATG9B	0.081143054	7	150709297	150721586
exac_v3	ABCB8	1.216344898	7	150725510	150744869
exac_v3	ASIC3	0.99568833	7	150745379	150749843
exac_v3	CDK5	1.047491841	7	150750899	150755617
exac_v3	SLC4A2	1.085067302	7	150754297	150773614
exac_v3	FASTK	1.18746968	7	150773711	150777953
exac_v3	TMUB1	1.24223679	7	150778167	150780633
exac_v3	AGAP3	1.203453984	7	150782918	150841523
exac_v3	GBX1	0.731373759	7	150845676	150871832
exac_v3	ASB10	0.515606961	7	150872785	150884919
exac_v3	ABCF2	1.365161202	7	150904923	150924316
exac_v3	CHPF2	0.628588525	7	150929575	150935908
exac_v3	SMARCD3	0.839068027	7	150935850	150974982
exac_v3	INTS1	-0.090411395	7	1509913	1545489
exac_v3	NUB1	0.574605822	7	151038785	151075535
exac_v3	WDR86	0.447950765	7	151072995	151107813
exac_v3	CRYGN	0.517124511	7	151125921	151137899
exac_v3	RHEB	-1.667637022	7	151163098	151217206
exac_v3	PRKAG2	0.845388062	7	151253197	151574210
exac_v3	GALNTL5	-0.367710199	7	151653464	151717019
exac_v3	GALNT11	-2.471627899	7	151722759	151819425
exac_v3	XRCC2	-0.992495054	7	152341864	152373250
exac_v3	AGMO	-2.471627899	7	15239943	15601640
exac_v3	ACTR3B	-2.471627899	7	152456834	152552463
exac_v3	DPP6	1.142235157	7	153584182	154685995
exac_v3	PAXIP1-AS2	0.583168495	7	154720208	154741618
exac_v3	PAXIP1	0.690341728	7	154735397	154794794
exac_v3	HTR5A	0.494691007	7	154862034	154877459
exac_v3	INSIG1	0.728673771	7	155089486	155101945
exac_v3	CNPY1	0.545516817	7	155266901	155326557
exac_v3	RBM33	0.472226431	7	155437145	155574179
exac_v3	SHH	-0.027435281	7	155592680	155604967
exac_v3	RNF32	0.547490785	7	156432975	156469824
exac_v3	LMBR1	0.31002945	7	156461646	156685924
exac_v3	MEOX2	1.015804612	7	15650837	15726437
exac_v3	NOM1	0.641525343	7	156742417	156765876
exac_v3	UBE3C	0.80388366	7	156931607	157062066
exac_v3	MAFK	-0.279748649	7	1570350	1582679
exac_v3	DNAJB6	-0.239415406	7	157128075	157210133
exac_v3	PTPRN2	-1.195525906	7	157331750	158380480
exac_v3	TMEM184A	-0.699218707	7	1581871	1600457
exac_v3	NCAPG2	-2.471627899	7	158424003	158497520
exac_v3	ESYT2	-2.471627899	7	158523686	158622944
exac_v3	WDR60	-2.471627899	7	158649269	158749438
exac_v3	VIPR2	-2.471627899	7	158820866	158937649
exac_v3	PSMG3	-0.487777859	7	1606966	1610641
exac_v3	ISPD	0.303970489	7	16130817	16460947
exac_v3	SOSTDC1	1.150765993	7	16501106	16570205
exac_v3	ANKMY2	-0.40818557	7	16639401	16685442
exac_v3	BZW2	-0.117626983	7	16685756	16746148
exac_v3	TSPAN13	-0.514167942	7	16793160	16824161
exac_v3	AGR2	-1.52469426	7	16831435	16873057
exac_v3	AGR3	-2.471627899	7	16899029	16921611
exac_v3	AHR	-2.471627899	7	17338246	17385776
exac_v3	SNX13	-0.890905808	7	17830385	17980124
exac_v3	PRPS1L1	1.19891408	7	18066405	18067486
exac_v3	HDAC9	0.906491838	7	18126572	19042039
exac_v3	MAD1L1	-1.491294547	7	1855429	2272878
exac_v3	FERD3L	0.497294804	7	19184405	19185044
exac_v3	TWISTNB	0.843343188	7	19735085	19748710
exac_v3	TMEM196	0.461426087	7	19758933	19813221
exac_v3	MACC1	-0.270606464	7	20174278	20257027
exac_v3	ITGB8	-0.287011902	7	20370325	20455377
exac_v3	ABCB5	0.227404656	7	20654830	20816658
exac_v3	SP8	0.037011336	7	20823906	20826505
exac_v3	SP4	0.713522319	7	21467652	21554440
exac_v3	DNAH11	-0.159893594	7	21582833	21941457
exac_v3	CDCA7L	0.131985056	7	21940518	21985702
exac_v3	RAPGEF5	0.640361829	7	22157856	22396763
exac_v3	STEAP1B	-1.176266084	7	22459063	22672544
exac_v3	FTSJ2	-2.401568483	7	2273866	2281840
exac_v3	IL6	0.124477976	7	22765503	22771621
exac_v3	NUDT1	-1.86764021	7	2281857	2290781
exac_v3	TOMM7	0.420118604	7	22852251	22862470
exac_v3	SNX8	-2.341575124	7	2291405	2393953
exac_v3	FAM126A	-0.012974931	7	22980878	23053749
exac_v3	KLHL7	0.571885536	7	23145353	23217533
exac_v3	NUPL2	0.488637038	7	23221446	23240630
exac_v3	GPNMB	0.177362422	7	23275586	23314727
exac_v3	MALSU1	0.325454474	7	23338358	23351348
exac_v3	IGF2BP3	-0.101976139	7	23349828	23510086
exac_v3	TRA2A	-0.286597052	7	23544399	23571660
exac_v3	CCDC126	0.607988606	7	23636998	23684327
exac_v3	FAM221A	0.023053072	7	23719749	23742868
exac_v3	STK31	0.509018415	7	23749786	23872132
exac_v3	EIF3B	-1.2110983	7	2393721	2420380
exac_v3	NPY	0.643848704	7	24323782	24331484
exac_v3	CHST12	0.54414011	7	2443223	2474242
exac_v3	MPP6	0.087989656	7	24612887	24733812
exac_v3	DFNA5	-0.063752093	7	24737972	24809244
exac_v3	OSBPL3	0.223718808	7	24836158	25021253
exac_v3	CYCS	0.211291785	7	25159710	25164980
exac_v3	C7orf31	0.140370461	7	25174316	25219975
exac_v3	NPVF	-0.233249553	7	25264189	25268105
exac_v3	LFNG	0.062491087	7	2552163	2568811
exac_v3	BRAT1	0.440639081	7	2577511	2595361
exac_v3	IQCE	-0.185885548	7	2598632	2654368
exac_v3	NFE2L3	-0.833800543	7	26191860	26226745
exac_v3	HNRNPA2B1	-0.25362828	7	26229547	26241149
exac_v3	CBX3	-1.278065356	7	26240782	26252976
exac_v3	SNX10	-0.170157719	7	26331541	26413949
exac_v3	SKAP2	0.917031367	7	26706681	27034858
exac_v3	TTYH3	-0.206341245	7	2671585	2704436
exac_v3	HOXA1	0.940951118	7	27132612	27135615
exac_v3	HOXA2	0.504421092	7	27139721	27142430
exac_v3	HOXA3	0.262154854	7	27145803	27192200
exac_v3	HOXA5	0.576054036	7	27180671	27183287
exac_v3	HOXA6	0.95292549	7	27185015	27190222
exac_v3	AMZ1	-1.742244144	7	2719156	2815134
exac_v3	HOXA7	1.151425821	7	27193335	27197555
exac_v3	HOXA9	0.660324281	7	27202054	27210117
exac_v3	RP1-170O19.20	0.557862506	7	27203154	27219632
exac_v3	HOXA11	0.799530028	7	27221129	27224842
exac_v3	EVX1	0.597888645	7	27282164	27290112
exac_v3	HIBADH	-0.407015607	7	27565061	27702614
exac_v3	GNA12	-1.584813491	7	2767746	2883958
exac_v3	TAX1BP1	0.698697493	7	27778950	27884183
exac_v3	JAZF1	0.24651064	7	27870192	28220362
exac_v3	CREB5	1.169599771	7	28338940	28865511
exac_v3	CPVL	0.741930899	7	29034847	29235067
exac_v3	CHN2	-2.049718757	7	29161890	29553944
exac_v3	CARD11	-1.091921915	7	2945775	3083579
exac_v3	WIPF3	1.199705101	7	29846102	29956682
exac_v3	SCRN1	1.128730336	7	29959719	30029905
exac_v3	FKBP14	1.123284595	7	30050203	30066300
exac_v3	PLEKHA8	1.275947499	7	30067020	30170096
exac_v3	C7orf41	1.2837934	7	30174426	30202378
exac_v3	ZNRF2	0.984529384	7	30323923	30452118
exac_v3	NOD1	0.103611279	7	30464143	30518400
exac_v3	GGCT	0.215374404	7	30536237	30591095
exac_v3	GARS	0.85205876	7	30634297	30673649
exac_v3	CRHR2	1.121121294	7	30692200	30739745
exac_v3	INMT	0.095766449	7	30737601	30797218
exac_v3	INMT-FAM188B	-0.065341966	7	30791753	30931696
exac_v3	FAM188B	-0.108993002	7	30811033	30932002
exac_v3	AQP1	0.519393278	7	30893010	30963427
exac_v3	AQP1	0.394434547	7	30893010	30965131
exac_v3	GHRHR	0.72834881	7	30978284	31032869
exac_v3	ADCYAP1R1	0.78806252	7	31092076	31151089
exac_v3	NEUROD6	1.326965428	7	31377075	31380508
exac_v3	CCDC129	-0.278876203	7	31553704	31698334
exac_v3	PPP1R17	-0.377511699	7	31726329	31748069
exac_v3	PDE1C	-0.093116301	7	31790793	32338941
exac_v3	LSM5	0.591562295	7	32524951	32534895
exac_v3	AVL9	-0.477601333	7	32535038	33078516
exac_v3	KBTBD2	0.440072766	7	32907784	32933743
exac_v3	FKBP9	-0.133016808	7	32997017	33046543
exac_v3	NT5C3A	0.241536225	7	33053742	33102409
exac_v3	RP9	-2.471627899	7	33134409	33149013
exac_v3	BBS9	-2.471627899	7	33168856	33645680
exac_v3	SDK1	-1.068831878	7	3341080	4308632
exac_v3	BMPER	-0.239099485	7	33944523	34195484
exac_v3	NPSR1	0.845951048	7	34697851	34917944
exac_v3	DPY19L1	-0.37974976	7	34968488	35077883
exac_v3	HERPUD2	-0.069948811	7	35672269	35735181
exac_v3	SEPT7	-0.277127736	7	35840542	35944917
exac_v3	EEPD1	0.648071764	7	36192758	36341152
exac_v3	KIAA0895	0.734204892	7	36363830	36429734
exac_v3	ANLN	1.092046282	7	36429415	36493400
exac_v3	AOAH	0.931599288	7	36552456	36764154
exac_v3	ELMO1	1.722259205	7	36893961	37488852
exac_v3	GPR141	1.099928553	7	37723399	37873390
exac_v3	EPDR1	-2.471627899	7	37723446	37991543
exac_v3	NME8	-2.471627899	7	37888199	37940003
exac_v3	SFRP4	0.797456574	7	37945543	38065297
exac_v3	VPS41	0.003716187	7	38762563	38971994
exac_v3	POU6F2	0.394415295	7	39017598	39532694
exac_v3	YAE1D1	0.574426779	7	39605975	39649919
exac_v3	RALA	-0.197145554	7	39663082	39747723
exac_v3	CDK13	-2.471627899	7	39989636	40136733
exac_v3	MPLKIP	-1.926121344	7	40165622	40174258
exac_v3	C7orf10	-1.355056497	7	40174575	40900362
exac_v3	GLI3	0.824015116	7	42000548	42277469
exac_v3	C7orf25	-0.308865193	7	42948325	42951904
exac_v3	PSMA2	0.321602379	7	42948872	42971773
exac_v3	PSMA2	0.333495432	7	42956460	42971822
exac_v3	MRPL32	0.385812829	7	42971799	42988557
exac_v3	HECW1	0.846649047	7	43152198	43605600
exac_v3	STK17A	0.743728123	7	43622357	43666385
exac_v3	COA1	0.493668566	7	43648055	43769316
exac_v3	BLVRA	-1.301956887	7	43798279	43846939
exac_v3	MRPS24	0.37007947	7	43906157	43909492
exac_v3	URGCP-MRPS24	0.511101118	7	43906157	43946188
exac_v3	UBE2D4	0.931771657	7	43966037	43995735
exac_v3	SPDYE1	-2.471627899	7	44040488	44049721
exac_v3	DBNL	0.079881838	7	44084239	44109055
exac_v3	PGAM2	-0.091521536	7	44102326	44105186
exac_v3	POLM	-0.246725951	7	44111846	44122139
exac_v3	AEBP1	0.361681091	7	44143960	44154161
exac_v3	POLD2	0.135651281	7	44154286	44163957
exac_v3	MYL7	0.073255196	7	44178463	44180931
exac_v3	GCK	0.290778767	7	44183872	44237769
exac_v3	YKT6	1.079762577	7	44240567	44253893
exac_v3	CAMK2B	0.986323873	7	44256749	44374176
exac_v3	NUDCD3	0.952190893	7	44418720	44530479
exac_v3	NPC1L1	1.039618379	7	44552134	44580914
exac_v3	DDX56	0.938607897	7	44605016	44614650
exac_v3	TMED4	0.615211501	7	44617493	44621886
exac_v3	OGDH	0.973667917	7	44646171	44748665
exac_v3	ZMIZ2	1.505688838	7	44788180	44809477
exac_v3	PPIA	1.098510666	7	44836279	44864163
exac_v3	H2AFV	0.806027572	7	44866390	44887682
exac_v3	PURB	0.472066139	7	44915896	44924960
exac_v3	MYO1G	0.453387962	7	45002261	45018697
exac_v3	CCM2	0.442235895	7	45039074	45116068
exac_v3	TBRG4	0.410188727	7	45139699	45151646
exac_v3	ADCY1	0.445519263	7	45613739	45762715
exac_v3	IGFBP1	0.393481006	7	45927956	45933267
exac_v3	IGFBP3	0.755913221	7	45951949	45961473
exac_v3	TNS3	0.295300572	7	47314752	47622156
exac_v3	C7orf65	0.107197689	7	47694842	47701246
exac_v3	HUS1	-0.507520051	7	47735328	48019178
exac_v3	PKD1L1	0.730230712	7	47814250	47988088
exac_v3	SUN3	0.694205038	7	48026745	48068716
exac_v3	C7orf57	0.148894105	7	48075108	48100901
exac_v3	UPP1	0.318944728	7	48128225	48148330
exac_v3	ABCA13	0.254108847	7	48211055	48687092
exac_v3	RADIL	-1.372117923	7	4836686	4923350
exac_v3	PAPOLB	-0.769086729	7	4897364	4901625
exac_v3	MMD2	-2.471627899	7	4945620	4998844
exac_v3	VWC2	0.351819677	7	49813257	49961546
exac_v3	ZPBP	0.400440794	7	49890017	50160925
exac_v3	RBAK-RBAKDN	-0.64676984	7	5023349	5112852
exac_v3	IKZF1	0.51387678	7	50343720	50472799
exac_v3	FIGNL1	0.218600138	7	50511831	50518088
exac_v3	DDC	0.365877899	7	50526134	50633154
exac_v3	GRB10	0.92768953	7	50657760	50861159
exac_v3	RBAK	-0.72066172	7	5085452	5109119
exac_v3	COBL	0.700953494	7	51083909	51384515
exac_v3	WIPI2	0.238674649	7	5229819	5273457
exac_v3	POM121L12	0.495672611	7	53103349	53104617
exac_v3	SLC29A4	0.781237344	7	5314000	5346501
exac_v3	TNRC18	0.838203049	7	5346421	5465045
exac_v3	PDGFA	-1.352200559	7	536895	559933
